ZoneId	TimestampUtc	Timestamp	TimeZoneId	Capacity	Vehicles	Violations	ViolationsEnforced
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4	01:00.0	01:00.0	Pacific Standard Time	687	467	81	3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E	00:00.0	00:00.0	Pacific Standard Time	216	133	72	0
7A5B3916-AD6C-445E-A6C5-BC582EB20530	00:00.0	00:00.0	Pacific Standard Time	1100	905	59	4
E10D7DB4-C792-42AC-BAE8-969FA63F198D	00:00.0	00:00.0	Pacific Standard Time	1232	774	62	15
ACF9CF85-6991-42B9-9467-6094008D1094	00:00.0	00:00.0	Pacific Standard Time	990	576	113	66
859835AD-E855-4DBF-83ED-419DEF40537C	00:00.0	00:00.0	Pacific Standard Time	1189	856	80	28
33B31206-E1F8-44CE-87A5-318C6D198416	00:00.0	00:00.0	Pacific Standard Time	807	551	78	15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4	00:00.0	00:00.0	Pacific Standard Time	687	466	80	3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E	59:00.0	59:00.0	Pacific Standard Time	216	133	72	0
7A5B3916-AD6C-445E-A6C5-BC582EB20530	59:00.0	59:00.0	Pacific Standard Time	1100	907	59	4
E10D7DB4-C792-42AC-BAE8-969FA63F198D	59:00.0	59:00.0	Pacific Standard Time	1232	777	64	15
ACF9CF85-6991-42B9-9467-6094008D1094	59:00.0	59:00.0	Pacific Standard Time	990	578	113	66
859835AD-E855-4DBF-83ED-419DEF40537C	59:00.0	59:00.0	Pacific Standard Time	1189	856	79	28
33B31206-E1F8-44CE-87A5-318C6D198416	59:00.0	59:00.0	Pacific Standard Time	807	553	78	15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4	59:00.0	59:00.0	Pacific Standard Time	687	468	80	3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E	58:00.0	58:00.0	Pacific Standard Time	216	132	71	0
7A5B3916-AD6C-445E-A6C5-BC582EB20530	58:00.0	58:00.0	Pacific Standard Time	1100	907	59	4
E10D7DB4-C792-42AC-BAE8-969FA63F198D	58:00.0	58:00.0	Pacific Standard Time	1232	780	64	16
ACF9CF85-6991-42B9-9467-6094008D1094	58:00.0	58:00.0	Pacific Standard Time	990	579	113	66
859835AD-E855-4DBF-83ED-419DEF40537C	58:00.0	58:00.0	Pacific Standard Time	1189	859	79	28
33B31206-E1F8-44CE-87A5-318C6D198416	58:00.0	58:00.0	Pacific Standard Time	807	553	78	15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4	58:00.0	58:00.0	Pacific Standard Time	687	467	80	3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E	57:00.0	57:00.0	Pacific Standard Time	216	132	71	0
7A5B3916-AD6C-445E-A6C5-BC582EB20530	57:00.0	57:00.0	Pacific Standard Time	1100	909	59	4
E10D7DB4-C792-42AC-BAE8-969FA63F198D	57:00.0	57:00.0	Pacific Standard Time	1232	783	65	16
ACF9CF85-6991-42B9-9467-6094008D1094	57:00.0	57:00.0	Pacific Standard Time	990	580	113	66
859835AD-E855-4DBF-83ED-419DEF40537C	57:00.0	57:00.0	Pacific Standard Time	1189	864	80	28
33B31206-E1F8-44CE-87A5-318C6D198416	57:00.0	57:00.0	Pacific Standard Time	807	554	78	15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4	57:00.0	57:00.0	Pacific Standard Time	687	468	80	3
1B3D7D69-A1D0-4B8B-B86A-D31F8CFF2B2E	56:00.0	56:00.0	Pacific Standard Time	216	133	71	0
7A5B3916-AD6C-445E-A6C5-BC582EB20530	56:00.0	56:00.0	Pacific Standard Time	1100	910	60	4
E10D7DB4-C792-42AC-BAE8-969FA63F198D	56:00.0	56:00.0	Pacific Standard Time	1232	783	64	16
ACF9CF85-6991-42B9-9467-6094008D1094	56:00.0	56:00.0	Pacific Standard Time	990	582	113	66
859835AD-E855-4DBF-83ED-419DEF40537C	56:00.0	56:00.0	Pacific Standard Time	1189	866	80	28
33B31206-E1F8-44CE-87A5-318C6D198416	56:00.0	56:00.0	Pacific Standard Time	807	555	79	15
3B3F3EC1-5D84-4C80-9CAD-2CCC9A9268A4	56:00.0	56:00.0	Pacific Standard Time	687	465	80	3
