Hour,North,West,Rose,Health Sciences,Fraser,Thunderbird,University Lot Blvd_x,University Lot Blvd_y,University Lot Blvd
2022-02-18 11:00:00,500,512.0,371,737,306,801,59.0,59.0,59.0
2022-02-18 12:00:00,473,512.0,360,723,317,790,60.0,60.0,60.0
2022-02-18 13:00:00,472,514.0,354,701,313,787,55.0,55.0,55.0
2022-02-18 14:00:00,429,463.0,321,650,284,714,53.0,53.0,53.0
2022-02-18 15:00:00,342,358.0,263,519,238,592,58.0,58.0,58.0
2022-02-18 16:00:00,248,225.0,192,350,172,420,63.0,63.0,63.0
2022-02-18 17:00:00,197,179.0,126,217,123,251,93.0,93.0,93.0
2022-02-18 18:00:00,173,146.0,94,174,93,209,115.0,115.0,115.0
2022-02-18 19:00:00,156,108.0,70,125,77,174,110.0,110.0,110.0
2022-02-18 20:00:00,134,101.0,60,102,69,166,80.0,80.0,80.0
2022-02-18 21:00:00,125,91.0,55,93,62,113,50.0,50.0,50.0
2022-02-18 22:00:00,91,87.0,52,87,54,95,22.0,22.0,22.0
2022-02-18 23:00:00,86,59.0,49,60,51,78,17.0,17.0,17.0
2022-02-19 00:00:00,80,51.0,48,54,49,71,18.0,18.0,18.0
2022-02-19 01:00:00,83,36.0,48,52,46,68,18.0,18.0,18.0
2022-02-19 02:00:00,84,39.0,48,52,50,70,18.0,18.0,18.0
2022-02-19 03:00:00,82,41.0,48,50,50,69,17.0,17.0,17.0
2022-02-19 04:00:00,83,39.0,48,50,50,70,17.0,17.0,17.0
2022-02-19 05:00:00,84,33.0,48,57,50,70,17.0,17.0,17.0
2022-02-19 06:00:00,88,34.0,48,103,51,76,18.0,18.0,18.0
2022-02-19 07:00:00,90,39.0,50,104,51,130,21.0,21.0,21.0
2022-02-19 08:00:00,104,37.0,53,117,54,176,21.0,21.0,21.0
2022-02-19 09:00:00,122,41.0,60,136,56,196,30.0,30.0,30.0
2022-02-19 10:00:00,145,51.0,65,156,55,242,37.0,37.0,37.0
2022-02-19 11:00:00,148,54.0,72,181,55,248,42.0,42.0,42.0
2022-02-19 12:00:00,145,46.0,80,157,59,246,40.0,40.0,40.0
2022-02-19 13:00:00,152,41.0,88,149,57,207,50.0,50.0,50.0
2022-02-19 14:00:00,173,36.0,114,167,50,257,73.0,73.0,73.0
2022-02-19 15:00:00,174,32.0,120,146,44,252,100.0,100.0,100.0
2022-02-19 16:00:00,180,23.0,108,139,42,205,126.0,126.0,126.0
2022-02-19 17:00:00,149,20.0,90,115,44,179,105.0,105.0,105.0
2022-02-19 18:00:00,139,14.0,123,111,47,196,89.0,89.0,89.0
2022-02-19 19:00:00,132,14.0,163,81,45,187,55.0,55.0,55.0
2022-02-19 20:00:00,118,22.0,157,77,44,167,44.0,44.0,44.0
2022-02-19 21:00:00,103,24.0,62,77,50,102,31.0,31.0,31.0
2022-02-19 22:00:00,106,19.0,59,73,49,71,20.0,20.0,20.0
2022-02-19 23:00:00,96,21.0,58,55,48,56,20.0,20.0,20.0
2022-02-20 00:00:00,86,23.0,56,54,46,53,20.0,20.0,20.0
2022-02-20 01:00:00,89,27.0,56,53,45,53,20.0,20.0,20.0
2022-02-20 02:00:00,84,33.0,54,53,45,56,18.0,18.0,18.0
2022-02-20 03:00:00,84,33.0,54,53,45,57,18.0,18.0,18.0
2022-02-20 04:00:00,83,33.0,54,53,45,57,18.0,18.0,18.0
2022-02-20 05:00:00,83,31.0,54,55,45,56,18.0,18.0,18.0
2022-02-20 06:00:00,81,35.0,54,92,44,58,18.0,18.0,18.0
2022-02-20 07:00:00,84,35.0,55,92,43,89,19.0,19.0,19.0
2022-02-20 08:00:00,93,38.0,59,99,49,146,24.0,24.0,24.0
2022-02-20 09:00:00,114,55.0,67,112,51,168,46.0,46.0,46.0
2022-02-20 10:00:00,132,60.0,79,130,61,176,50.0,50.0,50.0
2022-02-20 11:00:00,129,52.0,96,136,58,209,45.0,45.0,45.0
2022-02-20 12:00:00,135,49.0,137,141,70,219,51.0,51.0,51.0
2022-02-20 13:00:00,120,51.0,302,141,70,196,42.0,42.0,42.0
2022-02-20 14:00:00,133,56.0,312,159,73,217,41.0,41.0,41.0
2022-02-20 15:00:00,131,52.0,184,139,76,214,38.0,38.0,38.0
2022-02-20 16:00:00,135,40.0,93,124,68,200,34.0,34.0,34.0
2022-02-20 17:00:00,120,34.0,75,111,65,175,25.0,25.0,25.0
2022-02-20 18:00:00,112,25.0,72,111,55,119,26.0,26.0,26.0
2022-02-20 19:00:00,107,22.0,68,91,53,85,23.0,23.0,23.0
2022-02-20 20:00:00,100,30.0,58,84,52,61,22.0,22.0,22.0
2022-02-20 21:00:00,100,29.0,60,83,46,57,21.0,21.0,21.0
2022-02-20 22:00:00,97,26.0,60,84,44,53,21.0,21.0,21.0
2022-02-20 23:00:00,88,30.0,60,59,42,56,20.0,20.0,20.0
2022-02-21 00:00:00,88,27.0,60,58,42,54,20.0,20.0,20.0
2022-02-21 01:00:00,87,28.0,60,58,42,55,20.0,20.0,20.0
2022-02-21 02:00:00,0,2.0,0,58,42,0,20.0,20.0,20.0
2022-02-21 03:00:00,0,2.0,0,0,0,0,1.0,1.0,1.0
2022-02-21 04:00:00,0,2.0,0,0,0,1,0.0,0.0,0.0
2022-02-21 05:00:00,0,2.0,0,4,0,3,0.0,0.0,0.0
2022-02-21 06:00:00,0,7.0,0,50,0,7,0.0,0.0,0.0
2022-02-21 07:00:00,9,6.0,0,51,0,21,3.0,3.0,3.0
2022-02-21 08:00:00,8,5.0,1,58,2,53,3.0,3.0,3.0
2022-02-21 09:00:00,19,9.0,11,70,7,88,5.0,5.0,5.0
2022-02-21 10:00:00,23,11.0,18,82,10,114,5.0,5.0,5.0
2022-02-21 11:00:00,25,16.0,18,90,7,145,12.0,12.0,12.0
2022-02-21 12:00:00,32,21.0,21,101,13,187,19.0,19.0,19.0
2022-02-21 13:00:00,39,28.0,20,102,16,176,23.0,23.0,23.0
2022-02-21 14:00:00,43,31.0,23,113,20,127,23.0,23.0,23.0
2022-02-21 15:00:00,37,32.0,14,84,21,110,18.0,18.0,18.0
2022-02-21 16:00:00,27,25.0,8,68,15,105,14.0,14.0,14.0
2022-02-21 17:00:00,10,18.0,3,55,13,63,8.0,8.0,8.0
2022-02-21 18:00:00,4,2.0,5,62,12,73,13.0,13.0,13.0
2022-02-21 19:00:00,3,1.0,3,40,10,68,9.0,9.0,9.0
2022-02-21 20:00:00,0,8.0,2,36,12,35,6.0,6.0,6.0
2022-02-21 21:00:00,8,11.0,1,35,7,32,3.0,3.0,3.0
2022-02-21 22:00:00,3,8.0,2,29,7,20,3.0,3.0,3.0
2022-02-21 23:00:00,4,11.0,2,11,7,13,2.0,2.0,2.0
2022-02-22 00:00:00,6,6.0,2,7,7,16,1.0,1.0,1.0
2022-02-22 01:00:00,6,8.0,2,7,7,15,1.0,1.0,1.0
2022-02-22 02:00:00,7,8.0,2,7,5,15,1.0,1.0,1.0
2022-02-22 03:00:00,8,7.0,2,7,5,16,1.0,1.0,1.0
2022-02-22 04:00:00,8,8.0,2,6,7,17,1.0,1.0,1.0
2022-02-22 05:00:00,15,19.0,3,17,10,28,3.0,3.0,3.0
2022-02-22 06:00:00,71,87.0,4,142,15,86,5.0,5.0,5.0
2022-02-22 07:00:00,136,180.0,20,317,43,257,10.0,10.0,10.0
2022-02-22 08:00:00,210,275.0,78,538,103,450,13.0,13.0,13.0
2022-02-22 09:00:00,271,322.0,114,667,150,578,16.0,16.0,16.0
2022-02-22 10:00:00,282,341.0,127,716,163,629,27.0,27.0,27.0
2022-02-22 11:00:00,297,335.0,133,730,154,620,31.0,31.0,31.0
2022-02-22 12:00:00,296,348.0,143,727,153,596,25.0,25.0,25.0
2022-02-22 13:00:00,287,360.0,142,745,155,589,32.0,32.0,32.0
2022-02-22 14:00:00,256,336.0,138,720,148,551,21.0,21.0,21.0
2022-02-22 15:00:00,208,257.0,125,576,136,460,31.0,31.0,31.0
2022-02-22 16:00:00,120,143.0,73,336,67,318,26.0,26.0,26.0
2022-02-22 17:00:00,82,97.0,31,168,34,189,25.0,25.0,25.0
2022-02-22 18:00:00,55,72.0,20,132,30,133,20.0,20.0,20.0
2022-02-22 19:00:00,49,72.0,14,85,22,106,10.0,10.0,10.0
2022-02-22 20:00:00,33,65.0,8,67,23,97,4.0,4.0,4.0
2022-02-22 21:00:00,30,65.0,4,65,18,73,3.0,3.0,3.0
2022-02-22 22:00:00,27,66.0,3,59,17,51,2.0,2.0,2.0
2022-02-22 23:00:00,34,45.0,2,31,13,33,1.0,1.0,1.0
2022-02-23 00:00:00,28,38.0,2,23,11,19,1.0,1.0,1.0
2022-02-23 01:00:00,29,26.0,4,23,12,21,1.0,1.0,1.0
2022-02-23 02:00:00,27,18.0,4,23,11,21,1.0,1.0,1.0
2022-02-23 03:00:00,29,18.0,4,23,11,21,1.0,1.0,1.0
2022-02-23 04:00:00,28,18.0,4,23,13,22,0.0,0.0,0.0
2022-02-23 05:00:00,38,29.0,3,45,14,35,0.0,0.0,0.0
2022-02-23 06:00:00,84,104.0,5,169,19,90,1.0,1.0,1.0
2022-02-23 07:00:00,137,210.0,24,366,57,232,4.0,4.0,4.0
2022-02-23 08:00:00,238,296.0,87,586,129,441,8.0,8.0,8.0
2022-02-23 09:00:00,300,352.0,140,718,167,585,12.0,12.0,12.0
2022-02-23 10:00:00,336,375.0,139,754,188,629,21.0,21.0,21.0
2022-02-23 11:00:00,334,384.0,146,769,200,637,24.0,24.0,24.0
2022-02-23 12:00:00,330,380.0,144,761,193,651,27.0,27.0,27.0
2022-02-23 13:00:00,337,375.0,156,765,190,659,32.0,32.0,32.0
2022-02-23 14:00:00,300,367.0,146,733,181,622,31.0,31.0,31.0
2022-02-23 15:00:00,251,284.0,128,591,161,524,26.0,26.0,26.0
2022-02-23 16:00:00,164,146.0,66,365,87,362,23.0,23.0,23.0
2022-02-23 17:00:00,106,103.0,25,205,46,212,33.0,33.0,33.0
2022-02-23 18:00:00,101,83.0,14,143,27,173,59.0,59.0,59.0
2022-02-23 19:00:00,88,78.0,9,98,29,142,42.0,42.0,42.0
2022-02-23 20:00:00,67,77.0,2,83,26,110,18.0,18.0,18.0
2022-02-23 21:00:00,40,72.0,0,76,23,92,5.0,5.0,5.0
2022-02-23 22:00:00,40,61.0,0,74,26,70,3.0,3.0,3.0
2022-02-23 23:00:00,47,47.0,1,38,22,49,2.0,2.0,2.0
2022-02-24 00:00:00,44,43.0,1,34,20,35,2.0,2.0,2.0
2022-02-24 01:00:00,41,22.0,0,33,18,32,1.0,1.0,1.0
2022-02-24 02:00:00,44,20.0,0,33,17,32,1.0,1.0,1.0
2022-02-24 03:00:00,44,18.0,0,33,17,33,1.0,1.0,1.0
2022-02-24 04:00:00,43,20.0,0,34,18,34,2.0,2.0,2.0
2022-02-24 05:00:00,53,28.0,1,47,18,42,2.0,2.0,2.0
2022-02-24 06:00:00,97,94.0,3,164,24,104,2.0,2.0,2.0
2022-02-24 07:00:00,148,172.0,16,321,50,266,6.0,6.0,6.0
2022-02-24 08:00:00,232,247.0,61,535,112,466,7.0,7.0,7.0
2022-02-24 09:00:00,291,296.0,100,665,151,587,9.0,9.0,9.0
2022-02-24 10:00:00,321,316.0,115,724,169,639,15.0,15.0,15.0
2022-02-24 11:00:00,348,316.0,117,752,170,637,17.0,17.0,17.0
2022-02-24 12:00:00,335,321.0,132,759,170,643,20.0,20.0,20.0
2022-02-24 13:00:00,333,317.0,127,755,178,616,25.0,25.0,25.0
2022-02-24 14:00:00,302,302.0,120,712,168,587,24.0,24.0,24.0
2022-02-24 15:00:00,252,254.0,106,577,149,506,26.0,26.0,26.0
2022-02-24 16:00:00,178,170.0,68,358,87,381,27.0,27.0,27.0
2022-02-24 17:00:00,113,127.0,41,189,46,266,24.0,24.0,24.0
2022-02-24 18:00:00,93,102.0,41,127,35,198,30.0,30.0,30.0
2022-02-24 19:00:00,87,95.0,148,86,33,187,28.0,28.0,28.0
2022-02-24 20:00:00,78,92.0,149,78,29,154,19.0,19.0,19.0
2022-02-24 21:00:00,67,82.0,24,75,23,137,12.0,12.0,12.0
2022-02-24 22:00:00,61,79.0,14,68,19,104,11.0,11.0,11.0
2022-02-24 23:00:00,61,66.0,12,35,22,76,8.0,8.0,8.0
2022-02-25 00:00:00,58,57.0,12,33,23,70,8.0,8.0,8.0
2022-02-25 01:00:00,59,49.0,12,32,23,70,8.0,8.0,8.0
2022-02-25 02:00:00,60,37.0,12,32,21,70,6.0,6.0,6.0
2022-02-25 03:00:00,61,37.0,12,32,21,70,6.0,6.0,6.0
2022-02-25 04:00:00,62,38.0,12,33,23,71,6.0,6.0,6.0
2022-02-25 05:00:00,71,46.0,13,49,24,80,6.0,6.0,6.0
2022-02-25 06:00:00,126,104.0,16,183,27,140,7.0,7.0,7.0
2022-02-25 07:00:00,162,171.0,37,333,53,308,9.0,9.0,9.0
2022-02-25 08:00:00,245,246.0,68,521,94,447,14.0,14.0,14.0
2022-02-25 09:00:00,300,287.0,101,628,129,569,22.0,22.0,22.0
2022-02-25 10:00:00,313,318.0,113,665,148,619,17.0,17.0,17.0
2022-02-25 11:00:00,310,325.0,114,666,164,611,32.0,32.0,32.0
2022-02-25 12:00:00,306,313.0,128,665,152,598,37.0,37.0,37.0
2022-02-25 13:00:00,296,309.0,134,663,150,590,38.0,38.0,38.0
2022-02-25 14:00:00,282,280.0,127,614,140,544,28.0,28.0,28.0
2022-02-25 15:00:00,222,233.0,108,497,128,444,31.0,31.0,31.0
2022-02-25 16:00:00,146,145.0,66,312,82,307,40.0,40.0,40.0
2022-02-25 17:00:00,106,126.0,40,163,53,195,38.0,38.0,38.0
2022-02-25 18:00:00,92,94.0,25,136,39,159,48.0,48.0,48.0
2022-02-25 19:00:00,67,88.0,20,91,43,129,44.0,44.0,44.0
2022-02-25 20:00:00,55,89.0,17,82,36,133,37.0,37.0,37.0
2022-02-25 21:00:00,46,93.0,17,75,34,115,23.0,23.0,23.0
2022-02-25 22:00:00,44,93.0,18,69,32,95,13.0,13.0,13.0
2022-02-25 23:00:00,46,71.0,15,43,36,76,9.0,9.0,9.0
2022-02-26 00:00:00,45,61.0,14,37,34,76,8.0,8.0,8.0
2022-02-26 01:00:00,44,43.0,13,36,33,76,6.0,6.0,6.0
2022-02-26 02:00:00,43,45.0,13,36,33,76,6.0,6.0,6.0
2022-02-26 03:00:00,42,48.0,13,36,33,77,6.0,6.0,6.0
2022-02-26 04:00:00,44,49.0,13,36,32,77,6.0,6.0,6.0
2022-02-26 05:00:00,46,50.0,13,42,32,78,6.0,6.0,6.0
2022-02-26 06:00:00,48,53.0,16,78,34,82,11.0,11.0,11.0
2022-02-26 07:00:00,49,65.0,18,92,37,111,11.0,11.0,11.0
2022-02-26 08:00:00,58,96.0,20,100,47,120,15.0,15.0,15.0
2022-02-26 09:00:00,91,93.0,23,119,50,170,29.0,29.0,29.0
2022-02-26 10:00:00,114,99.0,38,145,52,247,41.0,41.0,41.0
2022-02-26 11:00:00,132,110.0,46,153,51,248,40.0,40.0,40.0
2022-02-26 12:00:00,127,106.0,47,164,51,249,43.0,43.0,43.0
2022-02-26 13:00:00,140,108.0,66,159,58,235,44.0,44.0,44.0
2022-02-26 14:00:00,141,108.0,93,157,57,235,27.0,27.0,27.0
2022-02-26 15:00:00,137,110.0,85,142,53,234,27.0,27.0,27.0
2022-02-26 16:00:00,121,70.0,78,121,37,207,30.0,30.0,30.0
2022-02-26 17:00:00,105,58.0,44,107,35,188,15.0,15.0,15.0
2022-02-26 18:00:00,90,57.0,28,99,34,158,9.0,9.0,9.0
2022-02-26 19:00:00,82,54.0,19,76,35,127,15.0,15.0,15.0
2022-02-26 20:00:00,77,53.0,18,68,36,129,14.0,14.0,14.0
2022-02-26 21:00:00,80,47.0,16,66,37,120,12.0,12.0,12.0
2022-02-26 22:00:00,72,46.0,17,65,30,105,13.0,13.0,13.0
2022-02-26 23:00:00,63,45.0,18,48,34,88,11.0,11.0,11.0
2022-02-27 00:00:00,63,44.0,16,45,33,84,10.0,10.0,10.0
2022-02-27 01:00:00,62,44.0,16,45,31,85,6.0,6.0,6.0
2022-02-27 02:00:00,62,48.0,16,45,29,86,4.0,4.0,4.0
2022-02-27 03:00:00,61,48.0,16,45,29,87,4.0,4.0,4.0
2022-02-27 04:00:00,61,48.0,16,44,29,87,4.0,4.0,4.0
2022-02-27 05:00:00,60,52.0,17,45,27,93,4.0,4.0,4.0
2022-02-27 06:00:00,61,63.0,17,80,27,96,5.0,5.0,5.0
2022-02-27 07:00:00,69,74.0,17,78,31,111,5.0,5.0,5.0
2022-02-27 08:00:00,82,95.0,17,85,41,138,13.0,13.0,13.0
2022-02-27 09:00:00,96,106.0,23,92,40,174,18.0,18.0,18.0
2022-02-27 10:00:00,106,115.0,33,101,43,172,31.0,31.0,31.0
2022-02-27 11:00:00,96,107.0,46,110,47,161,28.0,28.0,28.0
2022-02-27 12:00:00,120,111.0,50,117,52,158,25.0,25.0,25.0
2022-02-27 13:00:00,116,120.0,55,124,56,139,27.0,27.0,27.0
2022-02-27 14:00:00,116,126.0,56,140,55,151,34.0,34.0,34.0
2022-02-27 15:00:00,132,128.0,55,115,55,156,32.0,32.0,32.0
2022-02-27 16:00:00,113,89.0,44,111,40,145,24.0,24.0,24.0
2022-02-27 17:00:00,94,83.0,37,106,41,146,19.0,19.0,19.0
2022-02-27 18:00:00,89,65.0,51,95,42,169,14.0,14.0,14.0
2022-02-27 19:00:00,89,59.0,80,74,46,177,11.0,11.0,11.0
2022-02-27 20:00:00,84,65.0,71,71,38,154,8.0,8.0,8.0
2022-02-27 21:00:00,82,64.0,45,66,35,131,6.0,6.0,6.0
2022-02-27 22:00:00,81,68.0,29,66,36,118,6.0,6.0,6.0
2022-02-27 23:00:00,73,72.0,24,49,38,102,6.0,6.0,6.0
2022-02-28 00:00:00,74,74.0,24,45,38,102,6.0,6.0,6.0
2022-02-28 01:00:00,73,75.0,24,43,37,103,6.0,6.0,6.0
2022-02-28 02:00:00,0,0.0,0,43,36,0,6.0,6.0,6.0
2022-02-28 03:00:00,0,4.0,0,0,0,2,0.0,0.0,0.0
2022-02-28 04:00:00,0,3.0,0,0,1,2,0.0,0.0,0.0
2022-02-28 05:00:00,16,16.0,1,16,2,13,0.0,0.0,0.0
2022-02-28 06:00:00,74,88.0,10,139,10,72,2.0,2.0,2.0
2022-02-28 07:00:00,153,230.0,37,321,74,249,8.0,8.0,8.0
2022-02-28 08:00:00,290,410.0,177,548,181,487,13.0,13.0,13.0
2022-02-28 09:00:00,445,544.0,279,709,280,700,17.0,17.0,17.0
2022-02-28 10:00:00,515,606.0,345,774,328,778,24.0,24.0,24.0
2022-02-28 11:00:00,536,641.0,376,774,354,821,31.0,31.0,31.0
2022-02-28 12:00:00,554,688.0,386,753,385,808,39.0,39.0,39.0
2022-02-28 13:00:00,564,657.0,404,751,394,838,39.0,39.0,39.0
2022-02-28 14:00:00,520,606.0,362,717,376,830,26.0,26.0,26.0
2022-02-28 15:00:00,449,496.0,323,579,315,693,33.0,33.0,33.0
2022-02-28 16:00:00,328,332.0,218,370,218,481,50.0,50.0,50.0
2022-02-28 17:00:00,219,219.0,143,198,142,288,53.0,53.0,53.0
2022-02-28 18:00:00,174,176.0,96,117,95,245,34.0,34.0,34.0
2022-02-28 19:00:00,153,141.0,65,55,73,212,18.0,18.0,18.0
2022-02-28 20:00:00,102,100.0,36,37,41,146,12.0,12.0,12.0
2022-02-28 21:00:00,51,44.0,18,32,14,125,4.0,4.0,4.0
2022-02-28 22:00:00,25,26.0,9,29,7,69,0.0,0.0,0.0
2022-02-28 23:00:00,24,8.0,6,0,6,34,2.0,2.0,2.0
2022-03-01 00:00:00,19,1.0,6,0,3,27,2.0,2.0,2.0
2022-03-01 01:00:00,20,0.0,6,0,2,23,1.0,1.0,1.0
2022-03-01 02:00:00,17,0.0,6,0,2,21,0.0,0.0,0.0
2022-03-01 03:00:00,18,0.0,6,1,2,21,0.0,0.0,0.0
2022-03-01 04:00:00,18,2.0,6,0,4,23,0.0,0.0,0.0
2022-03-01 05:00:00,35,20.0,7,12,6,29,2.0,2.0,2.0
2022-03-01 06:00:00,94,100.0,10,143,20,107,3.0,3.0,3.0
2022-03-01 07:00:00,187,243.0,60,352,80,297,10.0,10.0,10.0
2022-03-01 08:00:00,326,408.0,174,580,206,584,17.0,17.0,17.0
2022-03-01 09:00:00,498,534.0,346,773,348,809,30.0,30.0,30.0
2022-03-01 10:00:00,612,616.0,440,849,415,937,38.0,38.0,38.0
2022-03-01 11:00:00,634,635.0,449,858,442,985,58.0,58.0,58.0
2022-03-01 12:00:00,667,667.0,454,853,459,1032,56.0,56.0,56.0
2022-03-01 13:00:00,721,746.0,499,859,502,1098,63.0,63.0,63.0
2022-03-01 14:00:00,658,706.0,472,828,480,1004,59.0,59.0,59.0
2022-03-01 15:00:00,575,553.0,426,681,411,868,65.0,65.0,65.0
2022-03-01 16:00:00,450,401.0,316,441,282,634,36.0,36.0,36.0
2022-03-01 17:00:00,290,285.0,181,230,155,445,35.0,35.0,35.0
2022-03-01 18:00:00,225,242.0,126,157,106,337,31.0,31.0,31.0
2022-03-01 19:00:00,161,179.0,82,88,79,274,16.0,16.0,16.0
2022-03-01 20:00:00,104,117.0,42,67,46,221,8.0,8.0,8.0
2022-03-01 21:00:00,73,76.0,22,60,33,163,2.0,2.0,2.0
2022-03-01 22:00:00,56,64.0,16,50,24,111,2.0,2.0,2.0
2022-03-01 23:00:00,57,36.0,14,18,20,93,0.0,0.0,0.0
2022-03-02 00:00:00,51,26.0,11,13,18,90,0.0,0.0,0.0
2022-03-02 01:00:00,48,6.0,12,10,14,89,0.0,0.0,0.0
2022-03-02 02:00:00,45,2.0,11,8,13,90,0.0,0.0,0.0
2022-03-02 03:00:00,45,2.0,10,6,13,91,0.0,0.0,0.0
2022-03-02 04:00:00,45,1.0,10,6,15,91,0.0,0.0,0.0
2022-03-02 05:00:00,58,13.0,11,22,17,100,0.0,0.0,0.0
2022-03-02 06:00:00,122,98.0,19,145,30,167,0.0,0.0,0.0
2022-03-02 07:00:00,190,234.0,50,361,95,407,6.0,6.0,6.0
2022-03-02 08:00:00,374,440.0,186,597,240,686,8.0,8.0,8.0
2022-03-02 09:00:00,535,594.0,344,757,363,942,23.0,23.0,23.0
2022-03-02 10:00:00,621,654.0,407,835,423,1047,45.0,45.0,45.0
2022-03-02 11:00:00,651,677.0,466,852,437,1099,51.0,51.0,51.0
2022-03-02 12:00:00,656,708.0,468,851,469,1166,53.0,53.0,53.0
2022-03-02 13:00:00,653,717.0,478,855,487,1199,49.0,49.0,49.0
2022-03-02 14:00:00,600,675.0,435,796,442,1102,50.0,50.0,50.0
2022-03-02 15:00:00,525,558.0,380,630,391,956,52.0,52.0,52.0
2022-03-02 16:00:00,397,391.0,285,391,253,715,36.0,36.0,36.0
2022-03-02 17:00:00,286,298.0,178,227,161,447,43.0,43.0,43.0
2022-03-02 18:00:00,250,252.0,137,146,121,362,48.0,48.0,48.0
2022-03-02 19:00:00,194,168.0,102,82,96,298,37.0,37.0,37.0
2022-03-02 20:00:00,148,110.0,71,65,61,274,28.0,28.0,28.0
2022-03-02 21:00:00,109,82.0,53,51,46,217,18.0,18.0,18.0
2022-03-02 22:00:00,94,71.0,31,43,38,167,13.0,13.0,13.0
2022-03-02 23:00:00,84,45.0,27,16,33,115,9.0,9.0,9.0
2022-03-03 00:00:00,70,37.0,25,7,31,106,9.0,9.0,9.0
2022-03-03 01:00:00,68,24.0,24,6,31,104,6.0,6.0,6.0
2022-03-03 02:00:00,66,8.0,23,6,29,105,3.0,3.0,3.0
2022-03-03 03:00:00,64,8.0,23,5,29,106,3.0,3.0,3.0
2022-03-03 04:00:00,65,9.0,23,5,31,107,3.0,3.0,3.0
2022-03-03 05:00:00,79,20.0,25,19,33,119,3.0,3.0,3.0
2022-03-03 06:00:00,142,99.0,29,138,48,189,6.0,6.0,6.0
2022-03-03 07:00:00,220,246.0,69,364,100,404,11.0,11.0,11.0
2022-03-03 08:00:00,346,408.0,183,582,184,656,18.0,18.0,18.0
2022-03-03 09:00:00,544,532.0,338,763,305,886,38.0,38.0,38.0
2022-03-03 10:00:00,636,600.0,423,837,367,996,54.0,54.0,54.0
2022-03-03 11:00:00,633,625.0,436,855,387,1013,56.0,56.0,56.0
2022-03-03 12:00:00,644,630.0,461,863,390,1032,57.0,57.0,57.0
2022-03-03 13:00:00,677,670.0,488,879,413,1055,55.0,55.0,55.0
2022-03-03 14:00:00,649,627.0,456,867,393,975,51.0,51.0,51.0
2022-03-03 15:00:00,547,493.0,404,697,332,808,48.0,48.0,48.0
2022-03-03 16:00:00,437,356.0,332,458,250,625,50.0,50.0,50.0
2022-03-03 17:00:00,300,266.0,204,238,160,419,60.0,60.0,60.0
2022-03-03 18:00:00,209,207.0,147,168,128,345,54.0,54.0,54.0
2022-03-03 19:00:00,167,138.0,109,106,95,281,33.0,33.0,33.0
2022-03-03 20:00:00,120,99.0,70,73,78,219,25.0,25.0,25.0
2022-03-03 21:00:00,84,85.0,57,61,58,188,22.0,22.0,22.0
2022-03-03 22:00:00,73,75.0,42,47,49,145,13.0,13.0,13.0
2022-03-03 23:00:00,70,48.0,36,14,40,111,14.0,14.0,14.0
2022-03-04 00:00:00,59,40.0,35,11,38,99,14.0,14.0,14.0
2022-03-04 01:00:00,60,15.0,33,8,37,97,10.0,10.0,10.0
2022-03-04 02:00:00,61,8.0,33,7,38,98,9.0,9.0,9.0
2022-03-04 03:00:00,58,7.0,33,7,37,99,9.0,9.0,9.0
2022-03-04 04:00:00,58,9.0,33,5,40,101,9.0,9.0,9.0
2022-03-04 05:00:00,75,16.0,34,20,41,110,9.0,9.0,9.0
2022-03-04 06:00:00,130,80.0,37,127,49,180,11.0,11.0,11.0
2022-03-04 07:00:00,196,186.0,61,297,87,420,13.0,13.0,13.0
2022-03-04 08:00:00,309,338.0,166,502,173,641,19.0,19.0,19.0
2022-03-04 09:00:00,422,459.0,294,628,280,831,29.0,29.0,29.0
2022-03-04 10:00:00,479,508.0,353,678,320,887,33.0,33.0,33.0
2022-03-04 11:00:00,512,513.0,368,693,336,900,48.0,48.0,48.0
2022-03-04 12:00:00,511,539.0,396,680,358,907,49.0,49.0,49.0
2022-03-04 13:00:00,521,517.0,386,674,350,897,48.0,48.0,48.0
2022-03-04 14:00:00,464,461.0,327,630,314,803,53.0,53.0,53.0
2022-03-04 15:00:00,387,365.0,279,520,282,682,61.0,61.0,61.0
2022-03-04 16:00:00,292,241.0,192,326,187,497,49.0,49.0,49.0
2022-03-04 17:00:00,205,191.0,128,174,125,358,45.0,45.0,45.0
2022-03-04 18:00:00,180,151.0,102,129,103,320,53.0,53.0,53.0
2022-03-04 19:00:00,144,119.0,91,88,89,370,34.0,34.0,34.0
2022-03-04 20:00:00,114,105.0,78,73,78,353,32.0,32.0,32.0
2022-03-04 21:00:00,90,82.0,65,61,62,296,30.0,30.0,30.0
2022-03-04 22:00:00,72,78.0,51,54,53,156,27.0,27.0,27.0
2022-03-04 23:00:00,68,51.0,42,26,47,110,15.0,15.0,15.0
2022-03-05 00:00:00,61,36.0,41,17,42,109,16.0,16.0,16.0
2022-03-05 01:00:00,57,15.0,40,15,43,109,16.0,16.0,16.0
2022-03-05 02:00:00,64,12.0,41,15,42,107,11.0,11.0,11.0
2022-03-05 03:00:00,68,12.0,41,15,42,108,9.0,9.0,9.0
2022-03-05 04:00:00,70,11.0,43,15,42,109,9.0,9.0,9.0
2022-03-05 05:00:00,85,11.0,43,20,43,116,9.0,9.0,9.0
2022-03-05 06:00:00,137,14.0,43,67,44,130,15.0,15.0,15.0
2022-03-05 07:00:00,206,26.0,47,69,47,169,34.0,34.0,34.0
