park,hour,weekday,season,Term,cars
North,8,Tuesday,Spring,1.0,155.0
North,8,Tuesday,Spring,2.0,181.0
North,8,Tuesday,Summer,0.0,141.0
North,8,Tuesday,Summer,1.0,145.0
North,8,Tuesday,Summer,2.0,
North,8,Tuesday,Winter,0.0,54.0
North,8,Tuesday,Winter,1.0,
North,8,Tuesday,Winter,2.0,147.0
North,8,Wednesday,Fall,0.0,155.0
North,8,Wednesday,Fall,1.0,
North,8,Wednesday,Fall,2.0,202.0
North,8,Wednesday,Spring,0.0,153.0
North,8,Wednesday,Spring,1.0,159.0
North,8,Wednesday,Spring,2.0,187.0
North,8,Wednesday,Summer,0.0,138.0
North,8,Wednesday,Summer,1.0,140.0
North,8,Wednesday,Summer,2.0,
North,8,Wednesday,Winter,0.0,78.0
North,8,Wednesday,Winter,1.0,
North,8,Wednesday,Winter,2.0,146.0
North,8,Thursday,Fall,0.0,136.0
North,8,Thursday,Fall,1.0,
North,8,Thursday,Fall,2.0,214.0
North,8,Thursday,Spring,0.0,154.0
North,8,Thursday,Spring,1.0,154.0
North,8,Thursday,Spring,2.0,199.0
North,8,Thursday,Summer,0.0,129.0
North,8,Thursday,Summer,1.0,141.0
North,8,Thursday,Summer,2.0,
North,8,Thursday,Winter,0.0,74.0
North,8,Thursday,Winter,1.0,
North,8,Thursday,Winter,2.0,154.0
North,8,Friday,Fall,0.0,142.0
North,8,Friday,Fall,1.0,
North,8,Friday,Fall,2.0,189.0
North,8,Friday,Spring,0.0,148.0
North,8,Friday,Spring,1.0,155.0
North,8,Friday,Spring,2.0,168.0
North,8,Friday,Summer,0.0,143.0
North,8,Friday,Summer,1.0,144.0
North,8,Friday,Summer,2.0,
North,8,Friday,Winter,0.0,62.0
North,8,Friday,Winter,1.0,
North,8,Friday,Winter,2.0,155.0
North,8,Saturday,Fall,0.0,71.0
North,8,Saturday,Fall,1.0,
North,8,Saturday,Fall,2.0,99.0
North,8,Saturday,Spring,0.0,63.0
North,8,Saturday,Spring,1.0,57.0
North,8,Saturday,Spring,2.0,74.0
North,8,Saturday,Summer,0.0,40.0
North,8,Saturday,Summer,1.0,55.0
North,8,Saturday,Summer,2.0,
North,8,Saturday,Winter,0.0,28.0
North,8,Saturday,Winter,1.0,
North,8,Saturday,Winter,2.0,71.0
North,8,Sunday,Fall,0.0,79.0
North,8,Sunday,Fall,1.0,
North,8,Sunday,Fall,2.0,99.0
North,8,Sunday,Spring,0.0,59.0
North,8,Sunday,Spring,1.0,43.0
North,8,Sunday,Spring,2.0,48.0
North,8,Sunday,Summer,0.0,41.0
North,8,Sunday,Summer,1.0,48.0
North,8,Sunday,Summer,2.0,
North,8,Sunday,Winter,0.0,28.0
North,8,Sunday,Winter,1.0,
North,8,Sunday,Winter,2.0,56.0
North,9,Monday,Fall,0.0,25.0
North,9,Monday,Fall,1.0,
North,9,Monday,Fall,2.0,288.0
North,9,Monday,Spring,0.0,215.0
North,9,Monday,Spring,1.0,164.0
North,9,Monday,Spring,2.0,230.0
North,9,Monday,Summer,0.0,174.0
North,9,Monday,Summer,1.0,186.0
North,9,Monday,Summer,2.0,
North,9,Monday,Winter,0.0,50.0
North,9,Monday,Winter,1.0,
North,9,Monday,Winter,2.0,221.0
North,9,Tuesday,Fall,0.0,
North,9,Tuesday,Fall,1.0,
North,9,Tuesday,Fall,2.0,388.0
North,9,Tuesday,Spring,0.0,236.0
North,9,Tuesday,Spring,1.0,247.0
North,9,Tuesday,Spring,2.0,289.0
North,9,Tuesday,Summer,0.0,223.0
North,9,Tuesday,Summer,1.0,231.0
North,9,Tuesday,Summer,2.0,
North,9,Tuesday,Winter,0.0,77.0
North,9,Tuesday,Winter,1.0,
North,9,Tuesday,Winter,2.0,246.0
North,9,Wednesday,Fall,0.0,247.0
North,9,Wednesday,Fall,1.0,
North,9,Wednesday,Fall,2.0,391.0
North,9,Wednesday,Spring,0.0,245.0
North,9,Wednesday,Spring,1.0,262.0
North,9,Wednesday,Spring,2.0,302.0
North,9,Wednesday,Summer,0.0,229.0
North,9,Wednesday,Summer,1.0,224.0
North,9,Wednesday,Summer,2.0,
North,9,Wednesday,Winter,0.0,114.0
North,9,Wednesday,Winter,1.0,
North,9,Wednesday,Winter,2.0,265.0
North,9,Thursday,Fall,0.0,222.0
North,9,Thursday,Fall,1.0,
North,9,Thursday,Fall,2.0,366.0
North,9,Thursday,Spring,0.0,218.0
North,9,Thursday,Spring,1.0,251.0
North,9,Thursday,Spring,2.0,301.0
North,9,Thursday,Summer,0.0,206.0
North,9,Thursday,Summer,1.0,223.0
North,9,Thursday,Summer,2.0,
North,9,Thursday,Winter,0.0,100.0
North,9,Thursday,Winter,1.0,
North,9,Thursday,Winter,2.0,258.0
North,9,Friday,Fall,0.0,211.0
North,9,Friday,Fall,1.0,
North,9,Friday,Fall,2.0,346.0
North,9,Friday,Spring,0.0,217.0
North,9,Friday,Spring,1.0,238.0
North,9,Friday,Spring,2.0,253.0
North,9,Friday,Summer,0.0,184.0
North,9,Friday,Summer,1.0,209.0
North,9,Friday,Summer,2.0,
North,9,Friday,Winter,0.0,83.0
North,9,Friday,Winter,1.0,
North,9,Friday,Winter,2.0,249.0
North,9,Saturday,Fall,0.0,118.0
North,9,Saturday,Fall,1.0,
North,9,Saturday,Fall,2.0,145.0
North,9,Saturday,Spring,0.0,101.0
North,9,Saturday,Spring,1.0,78.0
North,9,Saturday,Spring,2.0,102.0
North,9,Saturday,Summer,0.0,57.0
North,9,Saturday,Summer,1.0,74.0
North,9,Saturday,Summer,2.0,
North,9,Saturday,Winter,0.0,32.0
North,9,Saturday,Winter,1.0,
North,9,Saturday,Winter,2.0,98.0
North,9,Sunday,Fall,0.0,88.0
North,9,Sunday,Fall,1.0,
North,9,Sunday,Fall,2.0,131.0
North,9,Sunday,Spring,0.0,80.0
North,9,Sunday,Spring,1.0,62.0
North,9,Sunday,Spring,2.0,65.0
North,9,Sunday,Summer,0.0,52.0
North,9,Sunday,Summer,1.0,64.0
North,9,Sunday,Summer,2.0,
North,9,Sunday,Winter,0.0,32.0
North,9,Sunday,Winter,1.0,
North,9,Sunday,Winter,2.0,73.0
North,10,Monday,Fall,0.0,32.0
North,10,Monday,Fall,1.0,
North,10,Monday,Fall,2.0,433.0
North,10,Monday,Spring,0.0,268.0
North,10,Monday,Spring,1.0,226.0
North,10,Monday,Spring,2.0,320.0
North,10,Monday,Summer,0.0,213.0
North,10,Monday,Summer,1.0,232.0
North,10,Monday,Summer,2.0,
North,10,Monday,Winter,0.0,60.0
North,10,Monday,Winter,1.0,
North,10,Monday,Winter,2.0,315.0
North,10,Tuesday,Fall,0.0,
North,10,Tuesday,Fall,1.0,
North,10,Tuesday,Fall,2.0,554.0
North,10,Tuesday,Spring,0.0,287.0
North,10,Tuesday,Spring,1.0,332.0
North,10,Tuesday,Spring,2.0,380.0
North,10,Tuesday,Summer,0.0,276.0
North,10,Tuesday,Summer,1.0,289.0
North,10,Tuesday,Summer,2.0,
North,10,Tuesday,Winter,0.0,92.0
North,10,Tuesday,Winter,1.0,
North,10,Tuesday,Winter,2.0,339.0
North,10,Wednesday,Fall,0.0,309.0
North,10,Wednesday,Fall,1.0,
North,10,Wednesday,Fall,2.0,565.0
North,10,Wednesday,Spring,0.0,303.0
North,10,Wednesday,Spring,1.0,346.0
North,10,Wednesday,Spring,2.0,396.0
North,10,Wednesday,Summer,0.0,281.0
North,10,Wednesday,Summer,1.0,282.0
North,10,Wednesday,Summer,2.0,
North,10,Wednesday,Winter,0.0,132.0
North,10,Wednesday,Winter,1.0,
North,10,Wednesday,Winter,2.0,361.0
North,10,Thursday,Fall,0.0,290.0
North,10,Thursday,Fall,1.0,
North,10,Thursday,Fall,2.0,535.0
North,10,Thursday,Spring,0.0,278.0
North,10,Thursday,Spring,1.0,333.0
North,10,Thursday,Spring,2.0,397.0
North,10,Thursday,Summer,0.0,262.0
North,10,Thursday,Summer,1.0,285.0
North,10,Thursday,Summer,2.0,
North,10,Thursday,Winter,0.0,120.0
North,10,Thursday,Winter,1.0,
North,10,Thursday,Winter,2.0,346.0
North,10,Friday,Fall,0.0,270.0
North,10,Friday,Fall,1.0,
North,10,Friday,Fall,2.0,499.0
North,10,Friday,Spring,0.0,264.0
North,10,Friday,Spring,1.0,295.0
North,10,Friday,Spring,2.0,329.0
North,10,Friday,Summer,0.0,223.0
North,10,Friday,Summer,1.0,254.0
North,10,Friday,Summer,2.0,
North,10,Friday,Winter,0.0,99.0
North,10,Friday,Winter,1.0,
North,10,Friday,Winter,2.0,327.0
North,10,Saturday,Fall,0.0,140.0
North,10,Saturday,Fall,1.0,
North,10,Saturday,Fall,2.0,204.0
North,10,Saturday,Spring,0.0,138.0
North,10,Saturday,Spring,1.0,98.0
North,10,Saturday,Spring,2.0,136.0
North,10,Saturday,Summer,0.0,72.0
North,10,Saturday,Summer,1.0,94.0
North,10,Saturday,Summer,2.0,
North,10,Saturday,Winter,0.0,36.0
North,10,Saturday,Winter,1.0,
North,10,Saturday,Winter,2.0,123.0
North,10,Sunday,Fall,0.0,93.0
North,10,Sunday,Fall,1.0,
North,10,Sunday,Fall,2.0,166.0
North,10,Sunday,Spring,0.0,96.0
North,10,Sunday,Spring,1.0,82.0
North,10,Sunday,Spring,2.0,80.0
North,10,Sunday,Summer,0.0,64.0
North,10,Sunday,Summer,1.0,77.0
North,10,Sunday,Summer,2.0,
North,10,Sunday,Winter,0.0,34.0
North,10,Sunday,Winter,1.0,
North,10,Sunday,Winter,2.0,89.0
North,11,Monday,Fall,0.0,43.0
North,11,Monday,Fall,1.0,
North,11,Monday,Fall,2.0,501.0
North,11,Monday,Spring,0.0,292.0
North,11,Monday,Spring,1.0,249.0
North,11,Monday,Spring,2.0,359.0
North,11,Monday,Summer,0.0,223.0
North,11,Monday,Summer,1.0,251.0
North,11,Monday,Summer,2.0,
North,11,Monday,Winter,0.0,62.0
North,11,Monday,Winter,1.0,
North,11,Monday,Winter,2.0,350.0
North,11,Tuesday,Fall,0.0,
North,11,Tuesday,Fall,1.0,
North,11,Tuesday,Fall,2.0,629.0
North,11,Tuesday,Spring,0.0,306.0
North,11,Tuesday,Spring,1.0,361.0
North,11,Tuesday,Spring,2.0,431.0
North,11,Tuesday,Summer,0.0,289.0
North,11,Tuesday,Summer,1.0,310.0
North,11,Tuesday,Summer,2.0,
North,11,Tuesday,Winter,0.0,94.0
North,11,Tuesday,Winter,1.0,
North,11,Tuesday,Winter,2.0,380.0
North,11,Wednesday,Fall,0.0,334.0
North,11,Wednesday,Fall,1.0,
North,11,Wednesday,Fall,2.0,641.0
North,11,Wednesday,Spring,0.0,318.0
North,11,Wednesday,Spring,1.0,371.0
North,11,Wednesday,Spring,2.0,440.0
North,11,Wednesday,Summer,0.0,302.0
North,11,Wednesday,Summer,1.0,303.0
North,11,Wednesday,Summer,2.0,
North,11,Wednesday,Winter,0.0,139.0
North,11,Wednesday,Winter,1.0,
North,11,Wednesday,Winter,2.0,397.0
North,11,Thursday,Fall,0.0,305.0
North,11,Thursday,Fall,1.0,
North,11,Thursday,Fall,2.0,617.0
North,11,Thursday,Spring,0.0,295.0
North,11,Thursday,Spring,1.0,361.0
North,11,Thursday,Spring,2.0,449.0
North,11,Thursday,Summer,0.0,280.0
North,11,Thursday,Summer,1.0,308.0
North,11,Thursday,Summer,2.0,
North,11,Thursday,Winter,0.0,126.0
North,11,Thursday,Winter,1.0,
North,11,Thursday,Winter,2.0,382.0
North,11,Friday,Fall,0.0,293.0
North,11,Friday,Fall,1.0,
North,11,Friday,Fall,2.0,569.0
North,11,Friday,Spring,0.0,278.0
North,11,Friday,Spring,1.0,314.0
North,11,Friday,Spring,2.0,364.0
North,11,Friday,Summer,0.0,230.0
North,11,Friday,Summer,1.0,269.0
North,11,Friday,Summer,2.0,
North,11,Friday,Winter,0.0,104.0
North,11,Friday,Winter,1.0,
North,11,Friday,Winter,2.0,354.0
North,11,Saturday,Fall,0.0,183.0
North,11,Saturday,Fall,1.0,
North,11,Saturday,Fall,2.0,233.0
North,11,Saturday,Spring,0.0,150.0
North,11,Saturday,Spring,1.0,103.0
North,11,Saturday,Spring,2.0,159.0
North,11,Saturday,Summer,0.0,86.0
North,11,Saturday,Summer,1.0,107.0
North,11,Saturday,Summer,2.0,
North,11,Saturday,Winter,0.0,40.0
North,11,Saturday,Winter,1.0,
North,11,Saturday,Winter,2.0,140.0
North,11,Sunday,Fall,0.0,103.0
North,11,Sunday,Fall,1.0,
North,11,Sunday,Fall,2.0,190.0
North,11,Sunday,Spring,0.0,108.0
North,11,Sunday,Spring,1.0,86.0
North,11,Sunday,Spring,2.0,95.0
North,11,Sunday,Summer,0.0,68.0
North,11,Sunday,Summer,1.0,82.0
North,11,Sunday,Summer,2.0,
North,11,Sunday,Winter,0.0,38.0
North,11,Sunday,Winter,1.0,
North,11,Sunday,Winter,2.0,100.0
North,12,Monday,Fall,0.0,56.0
North,12,Monday,Fall,1.0,
North,12,Monday,Fall,2.0,532.0
North,12,Monday,Spring,0.0,290.0
North,12,Monday,Spring,1.0,247.0
North,12,Monday,Spring,2.0,378.0
North,12,Monday,Summer,0.0,226.0
North,12,Monday,Summer,1.0,258.0
North,12,Monday,Summer,2.0,
North,12,Monday,Winter,0.0,59.0
North,12,Monday,Winter,1.0,
North,12,Monday,Winter,2.0,363.0
North,12,Tuesday,Fall,0.0,
North,12,Tuesday,Fall,1.0,
North,12,Tuesday,Fall,2.0,653.0
North,12,Tuesday,Spring,0.0,309.0
North,12,Tuesday,Spring,1.0,365.0
North,12,Tuesday,Spring,2.0,449.0
North,12,Tuesday,Summer,0.0,293.0
North,12,Tuesday,Summer,1.0,317.0
North,12,Tuesday,Summer,2.0,
North,12,Tuesday,Winter,0.0,92.0
North,12,Tuesday,Winter,1.0,
North,12,Tuesday,Winter,2.0,409.0
North,12,Wednesday,Fall,0.0,330.0
North,12,Wednesday,Fall,1.0,
North,12,Wednesday,Fall,2.0,670.0
North,12,Wednesday,Spring,0.0,325.0
North,12,Wednesday,Spring,1.0,376.0
North,12,Wednesday,Spring,2.0,460.0
North,12,Wednesday,Summer,0.0,300.0
North,12,Wednesday,Summer,1.0,312.0
North,12,Wednesday,Summer,2.0,
North,12,Wednesday,Winter,0.0,141.0
North,12,Wednesday,Winter,1.0,
North,12,Wednesday,Winter,2.0,421.0
North,12,Thursday,Fall,0.0,315.0
North,12,Thursday,Fall,1.0,
North,12,Thursday,Fall,2.0,622.0
North,12,Thursday,Spring,0.0,297.0
North,12,Thursday,Spring,1.0,363.0
North,12,Thursday,Spring,2.0,461.0
North,12,Thursday,Summer,0.0,285.0
North,12,Thursday,Summer,1.0,303.0
North,12,Thursday,Summer,2.0,
North,12,Thursday,Winter,0.0,122.0
North,12,Thursday,Winter,1.0,
North,12,Thursday,Winter,2.0,398.0
North,12,Friday,Fall,0.0,294.0
North,12,Friday,Fall,1.0,
North,12,Friday,Fall,2.0,602.0
North,12,Friday,Spring,0.0,280.0
North,12,Friday,Spring,1.0,312.0
North,12,Friday,Spring,2.0,381.0
North,12,Friday,Summer,0.0,226.0
North,12,Friday,Summer,1.0,273.0
North,12,Friday,Summer,2.0,
North,12,Friday,Winter,0.0,100.0
North,12,Friday,Winter,1.0,
North,12,Friday,Winter,2.0,359.0
North,12,Saturday,Fall,0.0,222.0
North,12,Saturday,Fall,1.0,
North,12,Saturday,Fall,2.0,231.0
North,12,Saturday,Spring,0.0,143.0
North,12,Saturday,Spring,1.0,98.0
North,12,Saturday,Spring,2.0,166.0
North,12,Saturday,Summer,0.0,91.0
North,12,Saturday,Summer,1.0,106.0
North,12,Saturday,Summer,2.0,
North,12,Saturday,Winter,0.0,40.0
North,12,Saturday,Winter,1.0,
North,12,Saturday,Winter,2.0,138.0
North,12,Sunday,Fall,0.0,104.0
North,12,Sunday,Fall,1.0,
North,12,Sunday,Fall,2.0,188.0
North,12,Sunday,Spring,0.0,107.0
North,12,Sunday,Spring,1.0,86.0
North,12,Sunday,Spring,2.0,103.0
North,12,Sunday,Summer,0.0,69.0
North,12,Sunday,Summer,1.0,84.0
North,12,Sunday,Summer,2.0,
North,12,Sunday,Winter,0.0,38.0
North,12,Sunday,Winter,1.0,
North,12,Sunday,Winter,2.0,109.0
North,13,Monday,Fall,0.0,70.0
North,13,Monday,Fall,1.0,
North,13,Monday,Fall,2.0,553.0
North,13,Monday,Spring,0.0,282.0
North,13,Monday,Spring,1.0,246.0
North,13,Monday,Spring,2.0,390.0
North,13,Monday,Summer,0.0,218.0
North,13,Monday,Summer,1.0,256.0
North,13,Monday,Summer,2.0,
North,13,Monday,Winter,0.0,52.0
North,13,Monday,Winter,1.0,
North,13,Monday,Winter,2.0,369.0
North,13,Tuesday,Fall,0.0,
North,13,Tuesday,Fall,1.0,
North,13,Tuesday,Fall,2.0,673.0
North,13,Tuesday,Spring,0.0,302.0
North,13,Tuesday,Spring,1.0,359.0
North,13,Tuesday,Spring,2.0,457.0
North,13,Tuesday,Summer,0.0,296.0
North,13,Tuesday,Summer,1.0,313.0
North,13,Tuesday,Summer,2.0,
North,13,Tuesday,Winter,0.0,81.0
North,13,Tuesday,Winter,1.0,
North,13,Tuesday,Winter,2.0,412.0
North,13,Wednesday,Fall,0.0,319.0
North,13,Wednesday,Fall,1.0,
North,13,Wednesday,Fall,2.0,690.0
North,13,Wednesday,Spring,0.0,315.0
North,13,Wednesday,Spring,1.0,376.0
North,13,Wednesday,Spring,2.0,470.0
North,13,Wednesday,Summer,0.0,299.0
North,13,Wednesday,Summer,1.0,311.0
North,13,Wednesday,Summer,2.0,
North,13,Wednesday,Winter,0.0,139.0
North,13,Wednesday,Winter,1.0,
North,13,Wednesday,Winter,2.0,396.0
North,13,Thursday,Fall,0.0,308.0
North,13,Thursday,Fall,1.0,
North,13,Thursday,Fall,2.0,655.0
North,13,Thursday,Spring,0.0,284.0
North,13,Thursday,Spring,1.0,360.0
North,13,Thursday,Spring,2.0,465.0
North,13,Thursday,Summer,0.0,275.0
North,13,Thursday,Summer,1.0,303.0
North,13,Thursday,Summer,2.0,
North,13,Thursday,Winter,0.0,114.0
North,13,Thursday,Winter,1.0,
North,13,Thursday,Winter,2.0,421.0
North,13,Friday,Fall,0.0,288.0
North,13,Friday,Fall,1.0,
North,13,Friday,Fall,2.0,592.0
North,13,Friday,Spring,0.0,266.0
North,13,Friday,Spring,1.0,300.0
North,13,Friday,Spring,2.0,381.0
North,13,Friday,Summer,0.0,214.0
North,13,Friday,Summer,1.0,262.0
North,13,Friday,Summer,2.0,
North,13,Friday,Winter,0.0,90.0
North,13,Friday,Winter,1.0,
North,13,Friday,Winter,2.0,350.0
North,13,Saturday,Fall,0.0,248.0
North,13,Saturday,Fall,1.0,
North,13,Saturday,Fall,2.0,211.0
North,13,Saturday,Spring,0.0,132.0
North,13,Saturday,Spring,1.0,94.0
North,13,Saturday,Spring,2.0,154.0
North,13,Saturday,Summer,0.0,89.0
North,13,Saturday,Summer,1.0,98.0
North,13,Saturday,Summer,2.0,
North,13,Saturday,Winter,0.0,38.0
North,13,Saturday,Winter,1.0,
North,13,Saturday,Winter,2.0,129.0
North,13,Sunday,Fall,0.0,111.0
North,13,Sunday,Fall,1.0,
North,13,Sunday,Fall,2.0,181.0
North,13,Sunday,Spring,0.0,107.0
North,13,Sunday,Spring,1.0,80.0
North,13,Sunday,Spring,2.0,108.0
North,13,Sunday,Summer,0.0,68.0
North,13,Sunday,Summer,1.0,83.0
North,13,Sunday,Summer,2.0,
North,13,Sunday,Winter,0.0,36.0
North,13,Sunday,Winter,1.0,
North,13,Sunday,Winter,2.0,110.0
North,14,Monday,Fall,0.0,75.0
North,14,Monday,Fall,1.0,
North,14,Monday,Fall,2.0,549.0
North,14,Monday,Spring,0.0,277.0
North,14,Monday,Spring,1.0,235.0
North,14,Monday,Spring,2.0,390.0
North,14,Monday,Summer,0.0,210.0
North,14,Monday,Summer,1.0,250.0
North,14,Monday,Summer,2.0,
North,14,Monday,Winter,0.0,45.0
North,14,Monday,Winter,1.0,
North,14,Monday,Winter,2.0,360.0
North,14,Tuesday,Fall,0.0,
North,14,Tuesday,Fall,1.0,
North,14,Tuesday,Fall,2.0,693.0
North,14,Tuesday,Spring,0.0,297.0
North,14,Tuesday,Spring,1.0,359.0
North,14,Tuesday,Spring,2.0,471.0
North,14,Tuesday,Summer,0.0,289.0
North,14,Tuesday,Summer,1.0,312.0
North,14,Tuesday,Summer,2.0,
North,14,Tuesday,Winter,0.0,75.0
North,14,Tuesday,Winter,1.0,
North,14,Tuesday,Winter,2.0,419.0
North,14,Wednesday,Fall,0.0,313.0
North,14,Wednesday,Fall,1.0,
North,14,Wednesday,Fall,2.0,682.0
North,14,Wednesday,Spring,0.0,309.0
North,14,Wednesday,Spring,1.0,371.0
North,14,Wednesday,Spring,2.0,469.0
North,14,Wednesday,Summer,0.0,288.0
North,14,Wednesday,Summer,1.0,305.0
North,14,Wednesday,Summer,2.0,
North,14,Wednesday,Winter,0.0,133.0
North,14,Wednesday,Winter,1.0,
North,14,Wednesday,Winter,2.0,409.0
North,14,Thursday,Fall,0.0,318.0
North,14,Thursday,Fall,1.0,
North,14,Thursday,Fall,2.0,667.0
North,14,Thursday,Spring,0.0,281.0
North,14,Thursday,Spring,1.0,361.0
North,14,Thursday,Spring,2.0,472.0
North,14,Thursday,Summer,0.0,266.0
North,14,Thursday,Summer,1.0,300.0
North,14,Thursday,Summer,2.0,
North,14,Thursday,Winter,0.0,103.0
North,14,Thursday,Winter,1.0,
North,14,Thursday,Winter,2.0,416.0
North,14,Friday,Fall,0.0,284.0
North,14,Friday,Fall,1.0,
North,14,Friday,Fall,2.0,572.0
North,14,Friday,Spring,0.0,258.0
North,14,Friday,Spring,1.0,291.0
North,14,Friday,Spring,2.0,377.0
North,14,Friday,Summer,0.0,196.0
North,14,Friday,Summer,1.0,248.0
North,14,Friday,Summer,2.0,
North,14,Friday,Winter,0.0,81.0
North,14,Friday,Winter,1.0,
North,14,Friday,Winter,2.0,331.0
North,14,Saturday,Fall,0.0,241.0
North,14,Saturday,Fall,1.0,
North,14,Saturday,Fall,2.0,201.0
North,14,Saturday,Spring,0.0,121.0
North,14,Saturday,Spring,1.0,90.0
North,14,Saturday,Spring,2.0,143.0
North,14,Saturday,Summer,0.0,87.0
North,14,Saturday,Summer,1.0,97.0
North,14,Saturday,Summer,2.0,
North,14,Saturday,Winter,0.0,40.0
North,14,Saturday,Winter,1.0,
North,14,Saturday,Winter,2.0,124.0
North,14,Sunday,Fall,0.0,120.0
North,14,Sunday,Fall,1.0,
North,14,Sunday,Fall,2.0,183.0
North,14,Sunday,Spring,0.0,106.0
North,14,Sunday,Spring,1.0,70.0
North,14,Sunday,Spring,2.0,112.0
North,14,Sunday,Summer,0.0,66.0
North,14,Sunday,Summer,1.0,80.0
North,14,Sunday,Summer,2.0,
North,14,Sunday,Winter,0.0,36.0
North,14,Sunday,Winter,1.0,
North,14,Sunday,Winter,2.0,112.0
North,15,Monday,Fall,0.0,75.0
North,15,Monday,Fall,1.0,
North,15,Monday,Fall,2.0,495.0
North,15,Monday,Spring,0.0,235.0
North,15,Monday,Spring,1.0,201.0
North,15,Monday,Spring,2.0,349.0
North,15,Monday,Summer,0.0,177.0
North,15,Monday,Summer,1.0,214.0
North,15,Monday,Summer,2.0,
North,15,Monday,Winter,0.0,40.0
North,15,Monday,Winter,1.0,
North,15,Monday,Winter,2.0,320.0
North,15,Tuesday,Fall,0.0,
North,15,Tuesday,Fall,1.0,
North,15,Tuesday,Fall,2.0,640.0
North,15,Tuesday,Spring,0.0,257.0
North,15,Tuesday,Spring,1.0,314.0
North,15,Tuesday,Spring,2.0,426.0
North,15,Tuesday,Summer,0.0,243.0
North,15,Tuesday,Summer,1.0,272.0
North,15,Tuesday,Summer,2.0,
North,15,Tuesday,Winter,0.0,66.0
North,15,Tuesday,Winter,1.0,
North,15,Tuesday,Winter,2.0,375.0
North,15,Wednesday,Fall,0.0,266.0
North,15,Wednesday,Fall,1.0,
North,15,Wednesday,Fall,2.0,621.0
North,15,Wednesday,Spring,0.0,276.0
North,15,Wednesday,Spring,1.0,320.0
North,15,Wednesday,Spring,2.0,423.0
North,15,Wednesday,Summer,0.0,252.0
North,15,Wednesday,Summer,1.0,266.0
North,15,Wednesday,Summer,2.0,
North,15,Wednesday,Winter,0.0,119.0
North,15,Wednesday,Winter,1.0,
North,15,Wednesday,Winter,2.0,350.0
North,15,Thursday,Fall,0.0,270.0
North,15,Thursday,Fall,1.0,
North,15,Thursday,Fall,2.0,613.0
North,15,Thursday,Spring,0.0,247.0
North,15,Thursday,Spring,1.0,312.0
North,15,Thursday,Spring,2.0,424.0
North,15,Thursday,Summer,0.0,239.0
North,15,Thursday,Summer,1.0,260.0
North,15,Thursday,Summer,2.0,
North,15,Thursday,Winter,0.0,84.0
North,15,Thursday,Winter,1.0,
North,15,Thursday,Winter,2.0,369.0
North,15,Friday,Fall,0.0,241.0
North,15,Friday,Fall,1.0,
North,15,Friday,Fall,2.0,502.0
North,15,Friday,Spring,0.0,219.0
North,15,Friday,Spring,1.0,244.0
North,15,Friday,Spring,2.0,330.0
North,15,Friday,Summer,0.0,162.0
North,15,Friday,Summer,1.0,214.0
North,15,Friday,Summer,2.0,
North,15,Friday,Winter,0.0,68.0
North,15,Friday,Winter,1.0,
North,15,Friday,Winter,2.0,285.0
North,15,Saturday,Fall,0.0,242.0
North,15,Saturday,Fall,1.0,
North,15,Saturday,Fall,2.0,202.0
North,15,Saturday,Spring,0.0,117.0
North,15,Saturday,Spring,1.0,86.0
North,15,Saturday,Spring,2.0,135.0
North,15,Saturday,Summer,0.0,84.0
North,15,Saturday,Summer,1.0,98.0
North,15,Saturday,Summer,2.0,
North,15,Saturday,Winter,0.0,39.0
North,15,Saturday,Winter,1.0,
North,15,Saturday,Winter,2.0,124.0
North,15,Sunday,Fall,0.0,128.0
North,15,Sunday,Fall,1.0,
North,15,Sunday,Fall,2.0,192.0
North,15,Sunday,Spring,0.0,104.0
North,15,Sunday,Spring,1.0,74.0
North,15,Sunday,Spring,2.0,118.0
North,15,Sunday,Summer,0.0,73.0
North,15,Sunday,Summer,1.0,81.0
North,15,Sunday,Summer,2.0,
North,15,Sunday,Winter,0.0,38.0
North,15,Sunday,Winter,1.0,
North,15,Sunday,Winter,2.0,117.0
North,16,Monday,Fall,0.0,70.0
North,16,Monday,Fall,1.0,
North,16,Monday,Fall,2.0,427.0
North,16,Monday,Spring,0.0,179.0
North,16,Monday,Spring,1.0,152.0
North,16,Monday,Spring,2.0,283.0
North,16,Monday,Summer,0.0,141.0
North,16,Monday,Summer,1.0,174.0
North,16,Monday,Summer,2.0,
North,16,Monday,Winter,0.0,28.0
North,16,Monday,Winter,1.0,
North,16,Monday,Winter,2.0,250.0
North,16,Tuesday,Fall,0.0,
North,16,Tuesday,Fall,1.0,
North,16,Tuesday,Fall,2.0,535.0
North,16,Tuesday,Spring,0.0,204.0
North,16,Tuesday,Spring,1.0,250.0
North,16,Tuesday,Spring,2.0,345.0
North,16,Tuesday,Summer,0.0,203.0
North,16,Tuesday,Summer,1.0,217.0
North,16,Tuesday,Summer,2.0,
North,16,Tuesday,Winter,0.0,37.0
North,16,Tuesday,Winter,1.0,
North,16,Tuesday,Winter,2.0,300.0
North,16,Wednesday,Fall,0.0,203.0
North,16,Wednesday,Fall,1.0,
North,16,Wednesday,Fall,2.0,528.0
North,16,Wednesday,Spring,0.0,215.0
North,16,Wednesday,Spring,1.0,240.0
North,16,Wednesday,Spring,2.0,344.0
North,16,Wednesday,Summer,0.0,209.0
North,16,Wednesday,Summer,1.0,216.0
North,16,Wednesday,Summer,2.0,
North,16,Wednesday,Winter,0.0,90.0
