"TimestampUnix","Vehicles","Parkade"
"1717613940",26,"Fraser"
"1717617540",15,"Fraser"
"1717621140",11,"Fraser"
"1717624740",8,"Fraser"
"1717628340",9,"Fraser"
"1717631940",8,"Fraser"
"1717635540",8,"Fraser"
"1717639140",8,"Fraser"
"1717642740",8,"Fraser"
"1717646340",8,"Fraser"
"1717649940",8,"Fraser"
"1717653540",9,"Fraser"
"1717657140",14,"Fraser"
"1717660740",34,"Fraser"
"1717664340",93,"Fraser"
"1717667940",143,"Fraser"
"1717671540",172,"Fraser"
"1717675140",179,"Fraser"
"1717677720",176,"Fraser"
"1717703940",177,"Fraser"
"1717707540",171,"Fraser"
"1717711140",157,"Fraser"
"1717714740",122,"Fraser"
"1717718340",74,"Fraser"
"1717721940",31,"Fraser"
"1717725540",26,"Fraser"
"1717729140",27,"Fraser"
"1717732740",18,"Fraser"
"1717736340",10,"Fraser"
"1717739940",8,"Fraser"
"1717743540",9,"Fraser"
"1717747140",8,"Fraser"
"1717750740",8,"Fraser"
"1717754340",7,"Fraser"
"1717757940",7,"Fraser"
"1717761540",7,"Fraser"
"1717765140",7,"Fraser"
"1717768740",10,"Fraser"
"1717772340",23,"Fraser"
"1717775940",61,"Fraser"
"1717779540",93,"Fraser"
"1717783140",111,"Fraser"
"1717786740",120,"Fraser"
"1717790340",120,"Fraser"
"1717793940",124,"Fraser"
"1717797540",115,"Fraser"
"1717801140",110,"Fraser"
"1717804740",64,"Fraser"
"1717808340",42,"Fraser"
"1717811940",38,"Fraser"
"1717815540",28,"Fraser"
"1717819140",27,"Fraser"
"1717822740",19,"Fraser"
"1717826340",22,"Fraser"
"1717829940",22,"Fraser"
"1717833540",20,"Fraser"
"1717837140",19,"Fraser"
"1717840740",19,"Fraser"
"1717844340",20,"Fraser"
"1717847940",20,"Fraser"
"1717851540",19,"Fraser"
"1717855140",18,"Fraser"
"1717858740",16,"Fraser"
"1717862340",19,"Fraser"
"1717865940",19,"Fraser"
"1717869540",24,"Fraser"
"1717873140",36,"Fraser"
"1717876740",42,"Fraser"
"1717880340",47,"Fraser"
"1717883940",56,"Fraser"
"1717887540",57,"Fraser"
"1717891140",63,"Fraser"
"1717894740",57,"Fraser"
"1717898340",71,"Fraser"
"1717901940",73,"Fraser"
"1717905540",68,"Fraser"
"1717909140",22,"Fraser"
"1717912740",25,"Fraser"
"1717916340",25,"Fraser"
"1717919940",25,"Fraser"
"1717923540",24,"Fraser"
"1717927140",24,"Fraser"
"1717930740",24,"Fraser"
"1717934340",24,"Fraser"
"1717937940",23,"Fraser"
"1717941540",24,"Fraser"
"1717945140",23,"Fraser"
"1717948740",23,"Fraser"
"1717952340",27,"Fraser"
"1717955940",30,"Fraser"
"1717959540",32,"Fraser"
"1717963140",34,"Fraser"
"1717966740",40,"Fraser"
"1717970340",49,"Fraser"
"1717973940",48,"Fraser"
"1717977540",43,"Fraser"
"1717981140",38,"Fraser"
"1717984740",39,"Fraser"
"1717988340",37,"Fraser"
"1717991940",36,"Fraser"
"1717995540",29,"Fraser"
"1717999140",31,"Fraser"
"1718002740",31,"Fraser"
"1718006340",31,"Fraser"
"1718009940",31,"Fraser"
"1718013540",31,"Fraser"
"1718017140",0,"Fraser"
"1718020740",1,"Fraser"
"1718024340",3,"Fraser"
"1718027940",4,"Fraser"
"1718031540",19,"Fraser"
"1718035140",85,"Fraser"
"1718038740",118,"Fraser"
"1718042340",130,"Fraser"
"1718045940",135,"Fraser"
"1718049540",143,"Fraser"
"1718053140",147,"Fraser"
"1718056740",135,"Fraser"
"1718060340",114,"Fraser"
"1718063940",58,"Fraser"
"1718067540",29,"Fraser"
"1718071140",29,"Fraser"
"1718074740",22,"Fraser"
"1718078340",20,"Fraser"
"1718081940",18,"Fraser"
"1718085540",17,"Fraser"
"1718089140",15,"Fraser"
"1718092740",15,"Fraser"
"1718096340",14,"Fraser"
"1718099940",14,"Fraser"
"1718103540",14,"Fraser"
"1718107140",14,"Fraser"
"1718110740",15,"Fraser"
"1718114340",18,"Fraser"
"1718117940",36,"Fraser"
"1718121540",122,"Fraser"
"1718125140",192,"Fraser"
"1718128740",231,"Fraser"
"1718132340",232,"Fraser"
"1718135940",226,"Fraser"
"1718139540",233,"Fraser"
"1718143140",216,"Fraser"
"1718146740",192,"Fraser"
"1718150340",99,"Fraser"
"1718153940",47,"Fraser"
"1718157540",33,"Fraser"
"1718161140",28,"Fraser"
"1718164740",27,"Fraser"
"1718168340",21,"Fraser"
"1718171940",20,"Fraser"
"1718175540",21,"Fraser"
"1718179140",22,"Fraser"
"1718182740",22,"Fraser"
"1718186340",22,"Fraser"
"1718189940",21,"Fraser"
"1718193540",22,"Fraser"
"1718197140",23,"Fraser"
"1718200740",28,"Fraser"
"1718204340",64,"Fraser"
"1718207940",146,"Fraser"
"1718211540",217,"Fraser"
"1718215140",232,"Fraser"
"1718218740",244,"Fraser"
"1718222340",243,"Fraser"
"1718225940",245,"Fraser"
"1718229540",228,"Fraser"
"1718233140",232,"Fraser"
"1718236740",312,"Fraser"
"1718240340",286,"Fraser"
"1718243940",280,"Fraser"
"1718247540",257,"Fraser"
"1718251140",244,"Fraser"
"1718254740",139,"Fraser"
"1718258340",49,"Fraser"
"1718261940",44,"Fraser"
"1718265540",41,"Fraser"
"1718269140",41,"Fraser"
"1718272740",41,"Fraser"
"1718276340",41,"Fraser"
"1718279940",40,"Fraser"
"1718283540",40,"Fraser"
"1718287140",46,"Fraser"
"1718290740",65,"Fraser"
"1718294340",145,"Fraser"
"1718297940",201,"Fraser"
"1718301540",220,"Fraser"
"1718305140",230,"Fraser"
"1718308740",221,"Fraser"
"1718312340",223,"Fraser"
"1718315940",207,"Fraser"
"1718319540",185,"Fraser"
"1718323140",134,"Fraser"
"1718326740",109,"Fraser"
"1718330340",107,"Fraser"
"1718333940",96,"Fraser"
"1718337540",74,"Fraser"
"1718341140",57,"Fraser"
"1718344740",51,"Fraser"
"1718348340",51,"Fraser"
"1718351940",50,"Fraser"
"1718355540",49,"Fraser"
"1718359140",49,"Fraser"
"1718362740",49,"Fraser"
"1718366340",50,"Fraser"
"1718369940",50,"Fraser"
"1718373540",53,"Fraser"
"1718377140",66,"Fraser"
"1718380740",106,"Fraser"
"1718384340",136,"Fraser"
"1718387940",156,"Fraser"
"1718391540",188,"Fraser"
"1718395140",182,"Fraser"
"1718398740",186,"Fraser"
"1718402340",166,"Fraser"
"1718403420",154,"Fraser"
"1718431140",54,"Fraser"
"1718434740",51,"Fraser"
"1718438340",50,"Fraser"
"1718441940",50,"Fraser"
"1718445540",50,"Fraser"
"1718449140",50,"Fraser"
"1718452740",50,"Fraser"
"1718456340",50,"Fraser"
"1718459940",50,"Fraser"
"1718463540",48,"Fraser"
"1718467140",53,"Fraser"
"1718470740",58,"Fraser"
"1718474340",58,"Fraser"
"1718477940",62,"Fraser"
"1718481540",62,"Fraser"
"1718485140",69,"Fraser"
"1718488740",75,"Fraser"
"1718492340",76,"Fraser"
"1718495940",67,"Fraser"
"1718499540",63,"Fraser"
"1718503140",72,"Fraser"
"1718506740",88,"Fraser"
"1718510340",91,"Fraser"
"1718513940",59,"Fraser"
"1718517540",61,"Fraser"
"1718521140",59,"Fraser"
"1718524740",59,"Fraser"
"1718528340",59,"Fraser"
"1718531940",59,"Fraser"
"1718535540",59,"Fraser"
"1718539140",59,"Fraser"
"1718542740",58,"Fraser"
"1718546340",58,"Fraser"
"1718549940",58,"Fraser"
"1718553540",60,"Fraser"
"1718557140",69,"Fraser"
"1718560740",66,"Fraser"
"1718564340",67,"Fraser"
"1718567940",63,"Fraser"
"1718571540",64,"Fraser"
"1718575140",68,"Fraser"
"1718578740",67,"Fraser"
"1718582340",65,"Fraser"
"1718585940",62,"Fraser"
"1718589540",65,"Fraser"
"1718593140",69,"Fraser"
"1718596740",68,"Fraser"
"1718600340",62,"Fraser"
"1718603940",64,"Fraser"
"1718607540",63,"Fraser"
"1718611140",64,"Fraser"
"1718614740",65,"Fraser"
"1718618340",65,"Fraser"
"1718621940",0,"Fraser"
"1718625540",0,"Fraser"
"1718629140",2,"Fraser"
"1718632740",6,"Fraser"
"1718636340",29,"Fraser"
"1718639940",84,"Fraser"
"1718643540",117,"Fraser"
"1718647140",129,"Fraser"
"1718650740",130,"Fraser"
"1718654340",140,"Fraser"
"1718657940",143,"Fraser"
"1718661540",137,"Fraser"
"1718665140",117,"Fraser"
"1718668740",66,"Fraser"
"1718672340",29,"Fraser"
"1718675940",15,"Fraser"
"1718679540",10,"Fraser"
"1718683140",7,"Fraser"
"1718686740",4,"Fraser"
"1718690340",8,"Fraser"
"1718693940",7,"Fraser"
"1718697540",8,"Fraser"
"1718701140",8,"Fraser"
"1718704740",8,"Fraser"
"1718708340",8,"Fraser"
"1718711940",8,"Fraser"
"1718715540",8,"Fraser"
"1718719140",14,"Fraser"
"1718722740",40,"Fraser"
"1718726340",111,"Fraser"
"1718729940",182,"Fraser"
"1718733540",219,"Fraser"
"1718737140",226,"Fraser"
"1718740740",233,"Fraser"
"1718744340",235,"Fraser"
"1718747940",217,"Fraser"
"1718751540",191,"Fraser"
"1718755140",109,"Fraser"
"1718758740",53,"Fraser"
"1718762340",34,"Fraser"
"1718765940",25,"Fraser"
"1718769540",17,"Fraser"
"1718773140",13,"Fraser"
"1718776740",10,"Fraser"
"1718780340",9,"Fraser"
"1718783940",8,"Fraser"
"1718787540",8,"Fraser"
"1718791140",7,"Fraser"
"1718794740",8,"Fraser"
"1718798340",9,"Fraser"
"1718801940",10,"Fraser"
"1718805540",15,"Fraser"
"1718809140",32,"Fraser"
"1718812740",126,"Fraser"
"1718816340",192,"Fraser"
"1718819940",223,"Fraser"
"1718823540",233,"Fraser"
"1718827140",237,"Fraser"
"1718830740",242,"Fraser"
"1718834340",230,"Fraser"
"1718837940",196,"Fraser"
"1718841540",104,"Fraser"
"1718845140",60,"Fraser"
"1718848740",51,"Fraser"
"1718852340",39,"Fraser"
"1718855940",29,"Fraser"
"1718859540",20,"Fraser"
"1718863140",21,"Fraser"
"1718866740",22,"Fraser"
"1718870340",21,"Fraser"
"1718873940",22,"Fraser"
"1718877540",21,"Fraser"
"1718881140",21,"Fraser"
"1718884740",19,"Fraser"
"1718884800",19,"Fraser"
"1717160340",393,"Thunderbird"
"1717163940",399,"Thunderbird"
"1717167540",367,"Thunderbird"
"1717171140",277,"Thunderbird"
"1717174740",167,"Thunderbird"
"1717178340",69,"Thunderbird"
"1717181940",31,"Thunderbird"
"1717185540",18,"Thunderbird"
"1717189140",5,"Thunderbird"
"1717192740",3,"Thunderbird"
"1717196340",0,"Thunderbird"
"1717199940",0,"Thunderbird"
"1717203540",3,"Thunderbird"
"1717207140",3,"Thunderbird"
"1717210740",3,"Thunderbird"
"1717214340",2,"Thunderbird"
"1717217940",2,"Thunderbird"
"1717221540",2,"Thunderbird"
"1717225140",10,"Thunderbird"
"1717228740",19,"Thunderbird"
"1717232340",33,"Thunderbird"
"1717235940",45,"Thunderbird"
"1717239540",57,"Thunderbird"
"1717243140",51,"Thunderbird"
"1717246740",52,"Thunderbird"
"1717250340",46,"Thunderbird"
"1717253940",44,"Thunderbird"
"1717257540",29,"Thunderbird"
"1717261140",25,"Thunderbird"
"1717264740",20,"Thunderbird"
"1717268340",15,"Thunderbird"
"1717271940",7,"Thunderbird"
"1717275540",5,"Thunderbird"
"1717279140",4,"Thunderbird"
"1717282740",3,"Thunderbird"
"1717286340",3,"Thunderbird"
"1717289940",4,"Thunderbird"
"1717293540",3,"Thunderbird"
"1717297140",4,"Thunderbird"
"1717300740",5,"Thunderbird"
"1717304340",5,"Thunderbird"
"1717307940",5,"Thunderbird"
"1717311540",6,"Thunderbird"
"1717315140",15,"Thunderbird"
"1717318740",28,"Thunderbird"
"1717322340",34,"Thunderbird"
"1717325940",31,"Thunderbird"
"1717329540",29,"Thunderbird"
"1717333140",30,"Thunderbird"
"1717336740",31,"Thunderbird"
"1717340340",31,"Thunderbird"
"1717343940",25,"Thunderbird"
"1717347540",24,"Thunderbird"
"1717351140",17,"Thunderbird"
"1717354740",13,"Thunderbird"
"1717358340",14,"Thunderbird"
"1717361940",6,"Thunderbird"
"1717365540",10,"Thunderbird"
"1717369140",10,"Thunderbird"
"1717372740",5,"Thunderbird"
"1717376340",4,"Thunderbird"
"1717379940",4,"Thunderbird"
"1717383540",0,"Thunderbird"
"1717387140",0,"Thunderbird"
"1717390740",1,"Thunderbird"
"1717394340",14,"Thunderbird"
"1717397940",72,"Thunderbird"
"1717401540",159,"Thunderbird"
"1717405140",336,"Thunderbird"
"1717408740",459,"Thunderbird"
"1717412340",500,"Thunderbird"
"1717415940",507,"Thunderbird"
"1717419540",501,"Thunderbird"
"1717423140",492,"Thunderbird"
"1717426740",448,"Thunderbird"
"1717430340",370,"Thunderbird"
"1717433940",208,"Thunderbird"
"1717437540",90,"Thunderbird"
"1717441140",40,"Thunderbird"
"1717444740",35,"Thunderbird"
"1717448340",31,"Thunderbird"
"1717451940",23,"Thunderbird"
"1717455540",8,"Thunderbird"
"1717459140",5,"Thunderbird"
"1717462740",4,"Thunderbird"
"1717466340",5,"Thunderbird"
"1717469940",6,"Thunderbird"
"1717473540",6,"Thunderbird"
"1717477140",6,"Thunderbird"
"1717480740",17,"Thunderbird"
"1717484340",78,"Thunderbird"
"1717487940",172,"Thunderbird"
"1717491540",359,"Thunderbird"
"1717495140",505,"Thunderbird"
"1717498740",558,"Thunderbird"
"1717502340",573,"Thunderbird"
"1717505940",575,"Thunderbird"
"1717509540",571,"Thunderbird"
"1717513140",507,"Thunderbird"
"1717516740",403,"Thunderbird"
"1717520340",229,"Thunderbird"
"1717523940",116,"Thunderbird"
"1717527540",79,"Thunderbird"
"1717531140",53,"Thunderbird"
"1717534740",33,"Thunderbird"
"1717538340",21,"Thunderbird"
"1717541940",9,"Thunderbird"
"1717545540",1,"Thunderbird"
"1717549140",0,"Thunderbird"
"1717552740",0,"Thunderbird"
"1717556340",1,"Thunderbird"
"1717559940",1,"Thunderbird"
"1717563540",1,"Thunderbird"
"1717567140",19,"Thunderbird"
"1717570740",76,"Thunderbird"
"1717574340",164,"Thunderbird"
"1717577940",343,"Thunderbird"
"1717581540",486,"Thunderbird"
"1717585140",528,"Thunderbird"
"1717588740",535,"Thunderbird"
"1717592340",541,"Thunderbird"
"1717595940",522,"Thunderbird"
"1717599540",481,"Thunderbird"
"1717603140",382,"Thunderbird"
"1717606740",208,"Thunderbird"
"1717610340",82,"Thunderbird"
"1717613940",49,"Thunderbird"
"1717617540",33,"Thunderbird"
"1717621140",18,"Thunderbird"
"1717624740",8,"Thunderbird"
"1717628340",0,"Thunderbird"
"1717631940",0,"Thunderbird"
"1717635540",1,"Thunderbird"
"1717639140",0,"Thunderbird"
"1717642740",0,"Thunderbird"
"1717646340",1,"Thunderbird"
"1717649940",3,"Thunderbird"
"1717653540",16,"Thunderbird"
"1717657140",73,"Thunderbird"
"1717660740",158,"Thunderbird"
"1717664340",318,"Thunderbird"
"1717667940",458,"Thunderbird"
"1717671540",516,"Thunderbird"
"1717675140",536,"Thunderbird"
"1717678200",528,"Thunderbird"
"1717703940",525,"Thunderbird"
"1717707540",523,"Thunderbird"
"1717711140",473,"Thunderbird"
"1717714740",357,"Thunderbird"
"1717718340",220,"Thunderbird"
"1717721940",117,"Thunderbird"
"1717725540",63,"Thunderbird"
"1717729140",40,"Thunderbird"
"1717732740",23,"Thunderbird"
"1717736340",24,"Thunderbird"
"1717739940",10,"Thunderbird"
"1717743540",2,"Thunderbird"
"1717747140",0,"Thunderbird"
"1717750740",0,"Thunderbird"
"1717754340",1,"Thunderbird"
"1717757940",1,"Thunderbird"
"1717761540",1,"Thunderbird"
"1717765140",14,"Thunderbird"
"1717768740",70,"Thunderbird"
"1717772340",125,"Thunderbird"
"1717775940",240,"Thunderbird"
"1717779540",340,"Thunderbird"
"1717783140",371,"Thunderbird"
"1717786740",369,"Thunderbird"
"1717790340",364,"Thunderbird"
"1717793940",355,"Thunderbird"
"1717797540",309,"Thunderbird"
"1717801140",234,"Thunderbird"
"1717804740",139,"Thunderbird"
"1717808340",63,"Thunderbird"
"1717811940",37,"Thunderbird"
"1717815540",23,"Thunderbird"
"1717819140",10,"Thunderbird"
"1717822740",5,"Thunderbird"
"1717826340",0,"Thunderbird"
"1717829940",2,"Thunderbird"
"1717833540",4,"Thunderbird"
"1717837140",5,"Thunderbird"
"1717840740",4,"Thunderbird"
"1717844340",4,"Thunderbird"
"1717847940",4,"Thunderbird"
"1717851540",6,"Thunderbird"
"1717855140",14,"Thunderbird"
"1717858740",36,"Thunderbird"
"1717862340",48,"Thunderbird"
"1717865940",60,"Thunderbird"
"1717869540",65,"Thunderbird"
"1717873140",66,"Thunderbird"
"1717876740",69,"Thunderbird"
"1717880340",70,"Thunderbird"
"1717883940",66,"Thunderbird"
"1717887540",64,"Thunderbird"
"1717891140",48,"Thunderbird"
"1717894740",29,"Thunderbird"
"1717898340",28,"Thunderbird"
"1717901940",22,"Thunderbird"
"1717905540",11,"Thunderbird"
"1717909140",5,"Thunderbird"
"1717912740",2,"Thunderbird"
"1717916340",3,"Thunderbird"
"1717919940",5,"Thunderbird"
"1717923540",6,"Thunderbird"
"1717927140",6,"Thunderbird"
"1717930740",7,"Thunderbird"
"1717934340",7,"Thunderbird"
"1717937940",6,"Thunderbird"
"1717941540",6,"Thunderbird"
"1717945140",19,"Thunderbird"
"1717948740",37,"Thunderbird"
"1717952340",69,"Thunderbird"
"1717955940",86,"Thunderbird"
"1717959540",111,"Thunderbird"
"1717963140",102,"Thunderbird"
"1717966740",97,"Thunderbird"
"1717970340",99,"Thunderbird"
"1717973940",103,"Thunderbird"
"1717977540",99,"Thunderbird"
"1717981140",83,"Thunderbird"
"1717984740",242,"Thunderbird"
"1717988340",720,"Thunderbird"
"1717991940",795,"Thunderbird"
"1717995540",722,"Thunderbird"
"1717999140",147,"Thunderbird"
"1718002740",20,"Thunderbird"
"1718006340",15,"Thunderbird"
"1718009940",11,"Thunderbird"
"1718013540",0,"Thunderbird"
"1718017140",0,"Thunderbird"
"1718020740",1,"Thunderbird"
"1718024340",13,"Thunderbird"
"1718027940",70,"Thunderbird"
"1718031540",168,"Thunderbird"
"1718035140",307,"Thunderbird"
"1718038740",419,"Thunderbird"
"1718042340",469,"Thunderbird"
"1718045940",463,"Thunderbird"
"1718049540",467,"Thunderbird"
"1718053140",463,"Thunderbird"
"1718056740",411,"Thunderbird"
"1718060340",335,"Thunderbird"
"1718063940",217,"Thunderbird"
"1718067540",104,"Thunderbird"
"1718071140",66,"Thunderbird"
"1718074740",53,"Thunderbird"
"1718078340",38,"Thunderbird"
"1718081940",27,"Thunderbird"
"1718085540",17,"Thunderbird"
"1718089140",12,"Thunderbird"
"1718092740",10,"Thunderbird"
"1718096340",10,"Thunderbird"
"1718099940",11,"Thunderbird"
"1718103540",11,"Thunderbird"
"1718107140",10,"Thunderbird"
"1718110740",25,"Thunderbird"
"1718114340",86,"Thunderbird"
"1718117940",164,"Thunderbird"
"1718121540",327,"Thunderbird"
"1718125140",474,"Thunderbird"
"1718128740",536,"Thunderbird"
"1718132340",561,"Thunderbird"
"1718135940",555,"Thunderbird"
"1718139540",552,"Thunderbird"
"1718143140",506,"Thunderbird"
"1718146740",413,"Thunderbird"
"1718150340",248,"Thunderbird"
"1718153940",125,"Thunderbird"
"1718157540",83,"Thunderbird"
"1718161140",66,"Thunderbird"
"1718164740",30,"Thunderbird"
"1718168340",20,"Thunderbird"
"1718171940",6,"Thunderbird"
"1718175540",0,"Thunderbird"
"1718179140",1,"Thunderbird"
"1718182740",0,"Thunderbird"
"1718186340",0,"Thunderbird"
"1718189940",0,"Thunderbird"
"1718193540",0,"Thunderbird"
"1718197140",18,"Thunderbird"
"1718200740",90,"Thunderbird"
"1718204340",185,"Thunderbird"
"1718207940",360,"Thunderbird"
"1718211540",524,"Thunderbird"
"1718215140",596,"Thunderbird"
"1718218740",586,"Thunderbird"
"1718222340",573,"Thunderbird"
"1718225940",574,"Thunderbird"
"1718229540",526,"Thunderbird"
"1718233140",416,"Thunderbird"
"1718236740",256,"Thunderbird"
"1718240340",115,"Thunderbird"
"1718243940",69,"Thunderbird"
"1718247540",43,"Thunderbird"
"1718251140",33,"Thunderbird"
"1718254740",18,"Thunderbird"
"1718258340",0,"Thunderbird"
"1718261940",0,"Thunderbird"
"1718265540",0,"Thunderbird"
"1718269140",0,"Thunderbird"
"1718272740",0,"Thunderbird"
"1718276340",0,"Thunderbird"
"1718279940",1,"Thunderbird"
"1718283540",18,"Thunderbird"
"1718287140",91,"Thunderbird"
"1718290740",176,"Thunderbird"
"1718294340",362,"Thunderbird"
"1718297940",479,"Thunderbird"
"1718301540",542,"Thunderbird"
"1718305140",559,"Thunderbird"
"1718308740",557,"Thunderbird"
"1718312340",554,"Thunderbird"
"1718315940",501,"Thunderbird"
"1718319540",390,"Thunderbird"
"1718323140",221,"Thunderbird"
"1718326740",103,"Thunderbird"
"1718330340",55,"Thunderbird"
"1718333940",29,"Thunderbird"
"1718337540",11,"Thunderbird"
"1718341140",5,"Thunderbird"
"1718344740",0,"Thunderbird"
"1718348340",0,"Thunderbird"
"1718351940",1,"Thunderbird"
"1718355540",0,"Thunderbird"
"1718359140",0,"Thunderbird"
"1718362740",0,"Thunderbird"
"1718366340",2,"Thunderbird"
"1718369940",15,"Thunderbird"
"1718373540",81,"Thunderbird"
"1718377140",155,"Thunderbird"
"1718380740",260,"Thunderbird"
"1718384340",352,"Thunderbird"
"1718387940",384,"Thunderbird"
"1718391540",392,"Thunderbird"
"1718395140",378,"Thunderbird"
"1718398740",380,"Thunderbird"
"1718402340",325,"Thunderbird"
"1718403420",300,"Thunderbird"
"1718431140",0,"Thunderbird"
"1718434740",0,"Thunderbird"
"1718438340",0,"Thunderbird"
"1718441940",0,"Thunderbird"
"1718445540",1,"Thunderbird"
"1718449140",1,"Thunderbird"
"1718452740",1,"Thunderbird"
"1718456340",1,"Thunderbird"
"1718459940",12,"Thunderbird"
"1718463540",12,"Thunderbird"
"1718467140",23,"Thunderbird"
"1718470740",38,"Thunderbird"
"1718474340",38,"Thunderbird"
"1718477940",30,"Thunderbird"
"1718481540",35,"Thunderbird"
"1718485140",31,"Thunderbird"
"1718488740",33,"Thunderbird"
"1718492340",30,"Thunderbird"
"1718495940",23,"Thunderbird"
"1718499540",24,"Thunderbird"
"1718503140",18,"Thunderbird"
"1718506740",10,"Thunderbird"
"1718510340",6,"Thunderbird"
"1718513940",2,"Thunderbird"
"1718517540",0,"Thunderbird"
"1718521140",0,"Thunderbird"
"1718524740",1,"Thunderbird"
"1718528340",1,"Thunderbird"
"1718531940",1,"Thunderbird"
"1718535540",1,"Thunderbird"
"1718539140",2,"Thunderbird"
"1718542740",2,"Thunderbird"
"1718546340",3,"Thunderbird"
"1718549940",3,"Thunderbird"
"1718553540",11,"Thunderbird"
"1718557140",17,"Thunderbird"
"1718560740",19,"Thunderbird"
"1718564340",19,"Thunderbird"
"1718567940",17,"Thunderbird"
"1718571540",15,"Thunderbird"
"1718575140",19,"Thunderbird"
"1718578740",18,"Thunderbird"
"1718582340",17,"Thunderbird"
"1718585940",15,"Thunderbird"
"1718589540",16,"Thunderbird"
"1718593140",12,"Thunderbird"
"1718596740",9,"Thunderbird"
"1718600340",8,"Thunderbird"
"1718603940",4,"Thunderbird"
"1718607540",5,"Thunderbird"
"1718611140",4,"Thunderbird"
"1718614740",5,"Thunderbird"
"1718618340",0,"Thunderbird"
"1718621940",0,"Thunderbird"
"1718625540",0,"Thunderbird"
"1718629140",13,"Thunderbird"
"1718632740",75,"Thunderbird"
"1718636340",156,"Thunderbird"
"1718639940",289,"Thunderbird"
"1718643540",411,"Thunderbird"
"1718647140",454,"Thunderbird"
"1718650740",459,"Thunderbird"
"1718654340",476,"Thunderbird"
"1718657940",474,"Thunderbird"
"1718661540",428,"Thunderbird"
"1718665140",345,"Thunderbird"
"1718668740",199,"Thunderbird"
"1718672340",91,"Thunderbird"
"1718675940",59,"Thunderbird"
"1718679540",35,"Thunderbird"
"1718683140",26,"Thunderbird"
"1718686740",12,"Thunderbird"
"1718690340",6,"Thunderbird"
"1718693940",1,"Thunderbird"
"1718697540",2,"Thunderbird"
"1718701140",2,"Thunderbird"
"1718704740",1,"Thunderbird"
"1718708340",2,"Thunderbird"
"1718711940",3,"Thunderbird"
"1718715540",17,"Thunderbird"
"1718719140",79,"Thunderbird"
"1718722740",181,"Thunderbird"
"1718726340",351,"Thunderbird"
"1718729940",495,"Thunderbird"
"1718733540",543,"Thunderbird"
"1718737140",541,"Thunderbird"
"1718740740",567,"Thunderbird"
"1718744340",552,"Thunderbird"
"1718747940",484,"Thunderbird"
"1718751540",397,"Thunderbird"
"1718755140",230,"Thunderbird"
"1718758740",122,"Thunderbird"
"1718762340",78,"Thunderbird"
"1718765940",57,"Thunderbird"
"1718769540",37,"Thunderbird"
"1718773140",26,"Thunderbird"
"1718776740",14,"Thunderbird"
"1718780340",2,"Thunderbird"
"1718783940",1,"Thunderbird"
"1718787540",0,"Thunderbird"
"1718791140",0,"Thunderbird"
"1718794740",0,"Thunderbird"
"1718798340",2,"Thunderbird"
"1718801940",22,"Thunderbird"
"1718805540",105,"Thunderbird"
"1718809140",191,"Thunderbird"
"1718812740",342,"Thunderbird"
"1718816340",481,"Thunderbird"
"1718819940",539,"Thunderbird"
"1718823540",556,"Thunderbird"
"1718827140",566,"Thunderbird"
"1718830740",568,"Thunderbird"
"1718834340",499,"Thunderbird"
"1718837940",395,"Thunderbird"
"1718841540",241,"Thunderbird"
"1718845140",98,"Thunderbird"
"1718848740",63,"Thunderbird"
"1718852340",42,"Thunderbird"
"1718855940",33,"Thunderbird"
"1718859540",12,"Thunderbird"
"1718863140",8,"Thunderbird"
"1718866740",0,"Thunderbird"
"1718870340",0,"Thunderbird"
"1718873940",2,"Thunderbird"
"1718877540",0,"Thunderbird"
"1718881140",0,"Thunderbird"
"1718884740",1,"Thunderbird"
"1718884800",1,"Thunderbird"
"1717160340",61,"University Lot Blvd"
"1717163940",63,"University Lot Blvd"
"1717167540",62,"University Lot Blvd"
"1717171140",68,"University Lot Blvd"
"1717174740",66,"University Lot Blvd"
"1717178340",81,"University Lot Blvd"
"1717181940",92,"University Lot Blvd"
"1717185540",61,"University Lot Blvd"
"1717189140",36,"University Lot Blvd"
"1717192740",18,"University Lot Blvd"
"1717196340",23,"University Lot Blvd"
"1717199940",19,"University Lot Blvd"
"1717203540",18,"University Lot Blvd"
"1717207140",16,"University Lot Blvd"
"1717210740",16,"University Lot Blvd"
"1717214340",16,"University Lot Blvd"
"1717217940",16,"University Lot Blvd"
"1717221540",16,"University Lot Blvd"
"1717225140",8,"University Lot Blvd"
"1717228740",16,"University Lot Blvd"
"1717232340",51,"University Lot Blvd"
"1717235940",68,"University Lot Blvd"
"1717239540",84,"University Lot Blvd"
"1717243140",86,"University Lot Blvd"
"1717246740",88,"University Lot Blvd"
"1717250340",91,"University Lot Blvd"
"1717253940",83,"University Lot Blvd"
"1717257540",70,"University Lot Blvd"
"1717261140",63,"University Lot Blvd"
"1717264740",56,"University Lot Blvd"
"1717268340",39,"University Lot Blvd"
"1717271940",20,"University Lot Blvd"
"1717275540",13,"University Lot Blvd"
"1717279140",5,"University Lot Blvd"
"1717282740",4,"University Lot Blvd"
"1717286340",2,"University Lot Blvd"
"1717289940",0,"University Lot Blvd"
"1717293540",2,"University Lot Blvd"
"1717297140",2,"University Lot Blvd"
"1717300740",1,"University Lot Blvd"
"1717304340",1,"University Lot Blvd"
"1717307940",1,"University Lot Blvd"
"1717311540",2,"University Lot Blvd"
"1717315140",9,"University Lot Blvd"
"1717318740",31,"University Lot Blvd"
