,Actual,Predicted
618,2,20.600171974786228
619,2,17.33674871425206
620,1,23.007068926538555
621,2,23.99656728581695
622,2,20.598382090317713
623,7,27.552345447665417
624,36,79.16001674243714
625,154,207.1282636142738
626,294,352.9770947284373
627,358,432.91718484224475
628,384,457.8482892865147
629,414,461.2950305368298
630,412,436.9739845333819
631,368,383.58217763974596
632,281,311.7014321805076
633,178,201.71890065214996
634,125,136.780139603932
635,93,120.91678830900831
636,139,136.12120401932876
637,126,123.79386657464464
638,12,85.91189756264117
639,5,37.64128601773747
640,0,72.04464433810477
641,0,61.23951348822474
642,0,55.52069811973094
643,0,54.45146149230538
644,0,56.717570731988644
645,1,59.09104674251928
646,0,58.940495612499845
647,1,58.48441541390748
648,2,62.76651647568825
649,5,77.97091195628978
650,14,99.33910215670443
651,23,120.57906423084536
652,28,135.31884046256076
653,46,143.61305225354175
654,84,153.89550875736694
655,136,172.33672558639398
656,151,169.30390924466266
657,100,145.43196886059155
658,60,138.82766268593278
659,96,173.61103681751504
660,166,223.00312570004945
661,158,214.71168387236287
662,45,172.5125792802837
663,19,94.53292591099898
664,14,62.984860255025474
665,8,58.170945857094146
666,6,59.49862531574326
667,4,61.28102669523406
668,4,60.77305351555249
669,4,58.19341543977098
670,2,55.65087097299578
671,3,56.42974629430453
672,4,61.42331076496335
673,11,71.1866860683459
674,16,79.96406960757328
675,25,88.32120221466421
676,36,101.61369699510733
677,59,128.51244477225623
678,66,174.98670126751145
679,64,231.4003268178702
680,61,245.3314293938603
681,48,200.50912891255842
682,52,136.38480003791406
683,49,99.94289661195242
684,46,98.47271221099226
685,39,85.37317675548948
686,17,85.13515972615366
687,13,70.33059347174334
688,14,66.34633334569833
689,13,64.96484616058518
690,12,49.67701913528029
691,0,24.07676589813248
692,0,14.941329447438957
693,0,19.032131022047427
694,4,30.087787192186223
695,11,43.29683390675411
696,50,76.3339030383984
697,164,161.16680751199291
698,311,256.28410213523216
699,387,298.5578451250177
700,434,310.085151122804
701,469,323.52479625172805
702,492,326.19444826447665
703,445,310.5675226213466
704,360,280.02382922951557
705,238,203.35651985637247
706,138,150.70464240610886
707,85,121.80709426901105
708,45,110.37622610508235
709,26,79.86148146689732
710,14,48.13294602468045
711,7,27.1817926795617
712,3,26.20073234794197
713,5,24.719701780159554
714,5,23.993157228634786
715,5,16.520309327079485
716,5,17.732006510490717
717,5,20.41862482992799
718,6,24.084533407094177
719,13,34.542692362915176
720,56,76.43886274688113
721,189,179.80447671073802
722,382,294.6000575723185
723,500,350.07206830523654
724,538,367.2259232984561
725,545,382.9621786456714
726,557,388.06094339329655
727,546,373.3639538542873
728,456,337.51908305146117
729,351,247.45147694088257
730,222,177.628798218399
731,129,135.23264600010242
732,88,118.100666864568
733,43,87.32062818418733
734,19,55.113805125579795
735,7,30.507173944772582
736,3,24.866304708837095
737,3,21.74567128231004
738,2,23.277821814280674
739,2,18.61284151282464
740,1,19.470751535402474
741,1,18.85878520167843
742,2,20.26137113974351
743,9,32.82428130148711
744,59,80.16511627786669
745,210,187.96902380598905
746,377,303.0103135537158
747,441,355.36008815734573
748,507,369.0954270404385
749,532,382.48350421220704
750,538,384.73395393131545
751,492,365.23590388815035
752,409,324.88134281314166
753,270,235.8099874244828
754,166,175.52864738450674
755,88,147.76596832069612
756,47,142.02024222175817
757,29,112.85871160519987
758,11,73.30134011430741
759,3,39.412127902183855
760,0,29.321877609681245
761,1,27.599357884721385
762,0,32.230781717930746
763,0,28.299772574234304
764,0,27.478841813037256
765,0,25.47612048897908
766,1,26.883518310573095
767,8,38.36751701116855
768,53,80.29824627560382
769,165,178.7522340732838
770,354,285.32359460668124
771,430,335.22143928378165
772,474,353.1355355929905
773,489,372.95474394840676
774,519,378.95013338101944
775,473,359.7348831976584
776,385,319.82931242282973
777,285,235.20645257856683
778,187,183.3335044603529
779,167,164.1472969340199
780,125,163.35300302310566
781,47,134.9170180995284
782,8,94.0156219836541
783,1,58.70080814548808
784,1,0.0
785,0,0.0
786,0,0.0
787,0,0.0
788,0,0.0
789,0,0.0
790,0,0.0
791,0,0.0
792,0,0.0
793,3,59.18932172083732
794,7,140.93356890967428
795,12,170.0141063484021
796,18,174.14487530553058
797,29,188.6254311437388
798,33,197.72606384986432
799,40,188.6262316132493
800,50,163.48475449395653
801,46,96.24745540722809
802,43,63.46795999202497
803,26,64.22758327550554
804,23,81.26878467656378
805,18,62.99285083117141
806,8,19.46310199099188
807,6,0.0
808,4,44.45735786990877
809,4,33.59059468880948
810,3,27.810593568198726
811,2,26.680619230707215
812,1,28.88644025324354
813,1,31.200078992156822
814,1,30.990142952703447
815,2,30.47513161320531
816,1,34.698756710269684
817,2,49.845132790635574
818,9,71.15576150563858
819,17,92.33862138717355
820,28,107.02175604257702
821,39,115.25978822070138
822,53,125.48652838959127
823,59,143.87249345565615
824,59,140.78489120661231
825,50,116.85863205582685
826,49,110.20047550651609
827,99,144.93046890149793
828,372,194.2696479240218
829,368,185.92576831403073
830,303,143.67469924092734
831,16,65.64355585756783
832,13,34.044475861955334
833,7,29.180023914350816
834,5,30.457643794650803
835,5,32.19046467670446
836,4,31.633391207541106
837,4,29.005134152327038
838,4,26.41445309178949
839,4,27.145675290851635
840,4,32.09207115790665
841,6,41.808763433305494
842,8,50.53995053045408
843,13,58.851374307914014
844,18,72.09864886359469
845,30,98.95266601666913
846,30,145.38268243820042
847,32,201.75255942442996
848,30,215.6404058969839
849,35,170.77534269128427
850,37,106.60874537092609
851,85,70.12506868851247
852,84,68.61360707613949
853,24,55.473291344915076
854,22,55.19499180391624
855,16,40.35064164447354
856,14,36.32709703135514
857,9,34.906825590294154
858,9,19.580715321076713
859,0,0.0
860,0,0.0
861,0,0.0
862,1,0.0
863,0,13.016655533977206
864,1,46.01846320680695
865,3,130.81661224801638
866,10,225.8996582685437
867,17,268.13966000067137
868,26,279.63373283813604
869,29,293.04065342678194
870,36,295.67809017132146
871,37,280.01945912608613
872,45,249.44457072826825
873,41,172.74657736604303
874,36,120.06452736051973
875,35,91.13731877848218
876,24,79.67730269004666
877,17,49.1339231632322
878,12,17.377266338208063
879,10,0.0
880,7,0.0
881,3,0.0
882,6,0.0
883,6,0.0
884,6,0.0
885,5,0.0
886,7,0.0
887,14,3.5570993219340985
888,53,45.430306250942834
889,176,148.77347447745808
890,372,263.54712756387954
891,466,318.9977288177493
892,521,336.1306928449782
893,539,351.8465760043463
894,567,356.925487547368
895,560,342.20916398880854
896,490,306.3454785914143
897,355,216.25957740334692
898,226,146.4191233985486
899,142,104.00571565936126
900,91,86.8570010753692
901,59,56.060747010623835
902,43,23.838228789562777
903,26,0.0
904,17,0.0
905,12,0.0
906,10,0.0
907,9,0.0
908,8,0.0
909,8,0.0
910,9,0.0
911,19,1.4308652149699008
912,65,48.76120873851065
913,202,156.55514495870278
914,388,271.5869835562877
915,473,323.9278269826247
916,511,337.6547545451988
917,558,351.034940112868
918,556,353.27801776369324
919,529,333.77311503583877
920,460,293.4122204598679
921,326,204.33505054783066
922,226,144.04841470882386
923,141,116.28095842755548
924,82,110.53097327003792
925,51,81.36570165226043
926,28,41.80510681621104
927,18,7.9131886895911
928,16,0.0
929,12,0.0
930,11,0.7268257923533916
931,8,0.0
932,6,0.0
933,6,0.0
934,7,0.0
935,21,6.865514896847092
936,88,48.798178548720486
937,196,147.25461418249694
938,332,253.82893557731984
939,400,303.7302536644735
940,442,321.6483354024974
941,458,341.47204065365383
942,496,347.47243795206407
943,462,328.26270603867255
944,420,288.36316333865983
945,350,203.74684087333387
946,259,151.88093869872824
947,210,132.7022852042612
948,176,131.91605270458209
949,125,103.48863595598716
950,70,62.59631403145619
