,Actual,Predicted
689,4,55.220509142234704
690,2,63.91444080654996
691,1,42.18250407088234
692,1,43.49009605196238
693,3,40.24461305214612
694,8,41.83390271780604
695,67,86.54365242065798
696,246,228.04361253678448
697,505,432.2675151063268
698,743,595.9374446052176
699,843,639.8154938133594
700,855,638.189193707517
701,904,649.4384240049833
702,922,661.7466451967915
703,851,620.2101197934124
704,751,529.630230409154
705,573,367.4937880262563
706,368,235.97495119985322
707,286,199.18150867449756
708,196,185.16926842097223
709,159,158.4011716746598
710,96,130.50647602496292
711,38,93.39905060704712
712,16,51.77112541084882
713,11,37.0472357072791
714,10,34.10361609376277
715,5,11.990084060917148
716,4,23.851516840953394
717,9,40.74244767907794
718,19,69.79976848429712
719,84,146.38461028851373
720,277,320.8615922723041
721,560,555.8126000271704
722,798,744.9035675434973
723,914,806.4520786232542
724,963,813.167201330568
725,984,822.8777942637578
726,1026,824.2886816863919
727,965,764.0074364043278
728,808,649.1320314221326
729,577,459.92704000117106
730,386,301.4610900434137
731,275,240.47913867849618
732,181,207.08841202865096
733,134,166.98482233314257
734,91,132.11123722478376
735,39,93.82114168555948
736,20,55.55326549542908
737,8,47.06690229947085
738,5,51.48985222705124
739,6,36.35432818049192
740,5,53.759895986749186
741,6,74.3142887564567
742,24,105.29852470197372
743,84,182.6768264929708
744,343,357.6548619822836
745,624,593.6369584328763
746,829,784.8605908763982
747,931,849.808761663951
748,975,860.9055591183798
749,996,875.3183854302274
750,991,880.885248047839
751,930,823.3655355076914
752,806,709.2474015012925
753,575,518.5831864891961
754,363,356.683966298466
755,248,290.9303226532381
756,181,252.2915231199426
757,129,207.32060405387463
758,106,168.57549608609838
759,65,127.60254534608328
760,31,87.53927035166788
761,21,77.4123706862882
762,18,79.37631560416183
763,16,60.02812342622329
764,18,70.87241946055987
765,20,82.5118502382879
766,31,102.94065926845118
767,84,169.51767363851982
768,233,335.31473410914583
769,465,565.7248101663195
770,725,756.6775398433372
771,859,827.6540400708765
772,887,851.0992302157149
773,878,883.1281551374306
774,875,909.579427474451
775,819,873.6001904320071
776,704,778.9331987665216
777,511,603.2779091227873
778,328,450.44083688395546
779,223,387.4258281889264
780,148,345.9843914908777
781,95,294.3745319280959
782,82,247.3197319166356
783,31,198.40069194134276
784,8,117.28287741905041
785,0,102.71396059654077
786,1,100.86066403141064
787,1,75.91141699663014
788,1,76.22212291184428
789,1,69.22035967428586
790,1,60.52076844141037
791,11,86.65360887262914
792,34,201.92835259509232
793,41,375.18013454893213
794,58,507.67981899431726
795,77,525.4206748852181
796,88,507.49027373028105
797,105,515.6061357651739
798,99,539.0886250250874
799,101,521.6714121355371
800,104,464.4877800384173
801,105,339.6883449511662
802,71,243.38500541926697
803,52,233.94729173141909
804,18,234.96363041017148
805,9,208.36316128917147
806,10,165.43960061115996
807,10,99.81056866798725
808,10,149.36584574991414
809,10,85.47248865832614
810,10,57.69200974089234
811,10,38.706486419599166
812,10,27.28992708855757
813,10,22.903886781533828
814,10,23.216363913960766
815,10,31.537572327489205
816,10,57.44924033624117
817,10,90.93582745482041
818,10,125.05563187549429
819,10,148.7972751310691
820,10,162.60849686882273
821,10,172.49559993464715
822,10,173.26792731270876
823,10,150.71860411294998
824,10,160.60538646493183
825,10,142.21688123776175
826,10,114.48441965388601
827,10,96.53334506707945
828,10,89.83306926516264
829,10,76.1359203688113
830,10,51.94154282166063
831,10,12.17055030517792
832,10,20.554283922162448
833,10,0.927755379351509
834,18,11.19447333751803
835,18,20.718745974072593
836,18,26.667940331407614
837,18,28.63474543618104
838,18,25.886407385885807
839,18,24.321742543930732
840,18,36.529752997555626
841,18,55.37867885930375
842,18,76.27232400643778
843,18,89.77847913163683
844,18,97.12837026965748
845,18,104.45324726631443
846,18,106.2684840084123
847,18,87.91884839722982
848,18,104.77709931698786
849,18,95.9315930005247
850,18,80.30524637392718
851,18,77.1145294633732
852,18,87.86880848857227
853,18,94.15446296672987
854,18,91.99329418563981
855,18,75.49625343119534
856,18,12.144908748286063
857,18,19.1074377904852
858,18,27.336524537963044
859,0,5.140540359844686
860,0,5.984926459357684
861,0,2.277123070912389
862,0,3.40502162693759
863,0,47.6543531233284
864,0,188.69491140521998
865,0,392.4604718085142
866,0,555.6731619790884
867,0,599.0951176296269
868,0,597.0139125518208
869,0,607.8094690707762
870,0,619.6652901209891
871,0,577.677680453461
872,0,486.6480647572793
873,0,324.0632958811247
874,0,192.09757405481423
875,0,154.8587294996208
876,0,140.40261146293798
877,0,113.19220224375263
878,0,84.85680029830453
879,0,47.3103154012244
880,0,5.24501797575309
881,0,0.0
882,0,0.0
883,0,0.0
884,0,0.0
885,0,0.0
886,0,20.687095990506332
887,0,96.84748953101322
888,292,270.90202577437054
889,722,505.4326286517762
890,977,694.1052702372543
891,1065,755.2375721787357
892,1114,761.5386401266965
893,1150,770.837369998112
894,1172,771.838623136615
895,1131,711.1500091348723
896,1014,595.8695375474381
897,802,406.2618179008117
898,606,247.3955140947816
899,457,186.01561896888052
900,396,152.22939409716696
901,348,111.73278688450259
902,310,76.46869983588707
903,253,37.79065252906042
904,236,0.0
905,220,0.0
906,212,0.0
907,213,0.0
908,212,0.0
909,213,16.01154312771555
910,221,46.626622539206096
911,277,123.63858409696736
912,477,298.25312756169984
913,727,533.8746117830419
914,940,724.7405430683734
915,1067,789.3339547268325
916,1090,800.0789657263822
917,1132,814.1430085762084
918,1153,819.3641207224379
919,1102,761.5017203751139
920,956,647.0439905681623
921,725,456.0433007816079
922,535,293.810755520602
923,459,227.72696486397066
924,393,188.76122438830328
925,356,143.4665981311744
926,305,104.40104405492306
927,265,63.110935287416524
928,232,22.733816998805697
929,223,12.296415077468378
930,222,13.95322473667134
931,221,0.0
932,220,4.845261159827609
933,217,16.187809928539938
934,226,36.3232042775973
935,292,102.61029549434753
936,489,268.1209481758968
937,736,498.248155285082
938,950,688.9215779783196
939,1056,759.6223559564243
940,1079,782.7954309711648
941,1109,814.555869909562
942,1144,840.742307076639
943,1124,804.501906975611
944,971,709.5774452885615
945,757,533.6683992197516
946,575,380.58130433784095
947,463,317.32002658653266
948,394,275.63609387115713
949,348,223.787530388234
950,323,176.49783723864113
951,249,127.34773322289179
952,217,80.7889276912731
953,208,65.99665844047435
954,206,63.923891205080054
955,205,38.75907204593132
956,205,38.85812080083158
957,207,31.64863138762251
958,216,22.74526061471088
959,273,48.6782833975028
960,415,163.75718623883282
961,568,336.8171185684938
962,697,469.1289587512367
963,750,486.685989452825
964,741,468.57579551908896
965,735,476.5159101184767
966,768,499.8267098376421
967,749,482.2418774745265
968,659,424.8947077276444
969,498,299.9358282138871
970,373,203.47714846602636
971,313,193.88820937391398
972,269,194.7574476706259
973,246,168.0140130135649
974,241,124.95163107146709
975,205,59.18793117564826
976,194,73.82647626260096
977,182,9.806783389790475
978,183,0.0
979,185,0.0
980,185,0.0
981,184,0.0
982,188,0.0
983,192,0.0
984,207,0.0
985,221,14.410424781824293
986,245,48.441732132271156
987,271,72.09910953079896
988,297,85.83030057554726
989,293,95.6416116697801
990,289,96.34238896974621
991,286,73.72576035938444
992,301,83.54948436346565
993,283,65.10216985585856
994,242,37.31514967345385
995,241,19.3137683926324
996,254,12.567438643643632
997,238,0.0
998,231,0.0
999,205,0.0
1000,189,0.0
1001,177,0.0
1002,177,0.0
1003,177,0.0
1004,178,0.0
1005,178,0.0
1006,180,0.0
1007,181,0.0
1008,189,0.0
1009,209,0.0
1010,222,0.0
1011,222,12.331765670120898
1012,231,19.70344842292328
1013,258,27.05432564115643
1014,271,28.899765229417437
1015,277,10.584528742533827
1016,280,27.481368343782844
1017,259,18.67863318373682
1018,250,3.0992327354575906
1019,256,0.0
1020,268,10.769180660879275
1021,253,17.114258058634686
1022,265,15.016653797689052
1023,238,0.0
1024,199,0.0
1025,190,0.0
1026,190,0.0
1027,0,0.0
1028,0,0.0
1029,5,0.0
1030,19,0.0
1031,82,0.0
1032,321,112.57949284055348
1033,551,316.45348686844
1034,700,479.7786180232579
1035,690,523.3170085923664
1036,700,521.356218598744
1037,718,532.2761562815359
1038,747,544.2603101392923
1039,757,502.40497016880505
1040,654,411.51154597685564
1041,463,249.06687497612197
1042,235,117.24514168040292
1043,163,80.15416024714125
1044,138,65.84976353729061
1045,118,38.794917154709076
1046,81,10.618902541869794
1047,19,0.0
1048,11,0.0
1049,3,0.0
1050,1,0.0
1051,0,0.0
1052,0,0.0
1053,3,0.0
1054,13,0.0
1055,64,24.213219105791097
1056,218,198.46438391267262
1057,463,433.1952324748008
1058,644,622.0717162356566
1059,728,683.4114359300776
1060,806,689.9234760045241
1061,803,699.4367109037645
1062,785,700.6559802017375
1063,711,640.188871469169
1064,592,525.1333719454424
1065,433,335.7540685928086
1066,269,177.1196024337745
1067,173,115.97494322371536
1068,137,82.42732915482787
1069,104,42.17268399475664
1070,73,7.153886357875401
1071,32,0.0
1072,10,0.0
1073,4,0.0
1074,0,0.0
1075,0,0.0
1076,0,0.0
1077,4,0.0
1078,19,0.0
1079,84,56.677040309959864
1080,273,231.56877800610653
1081,525,467.4705048041671
1082,669,658.6197002323352
1083,738,723.4993706206413
1084,778,734.5336077251792
1085,761,748.8898166453644
1086,710,754.4060071858654
1087,680,696.841569721933
1088,595,582.6846592339795
1089,421,391.9876169531373
1090,263,230.061518940936
1091,181,164.28694662634555
1092,147,125.63316673571848
1093,118,80.65321427966332
1094,59,41.905018002357345
1095,24,0.9349216219090949
1096,10,0.0
1097,6,0.0
1098,1,0.0
1099,0,0.0
1100,0,0.0
1101,4,0.0
1102,14,0.0
1103,77,43.08635895088463
1104,240,208.93956311092546
1105,461,439.41167275542904
1106,598,630.4323177978126
1107,635,701.482606568228
1108,624,725.0074492850808
1109,634,757.1218811758359
1110,644,783.6645047446927
1111,604,747.7824525569836
1112,534,653.2184682265175
1113,363,477.67199676405886
1114,227,324.9495414134795
1115,190,262.0549356851743
1116,165,220.739674921565
1117,136,169.2617506415939
1118,78,122.34463116712597
1119,28,73.56900240138097
1120,10,27.386540692051444
1121,0,12.972450744123543
1122,0,11.27966508856112
1123,0,0.0
1124,2,0.0
1125,6,0.0
1126,16,0.0
1127,33,0.0
1128,44,113.42882672098453
1129,68,286.8804194293102
1130,427,419.5854535288114
1131,500,437.5371777512077
1132,554,419.8231429347306
1133,550,428.16084819159175
1134,538,451.8706359775308
1135,518,434.68615491633346
1136,452,377.74066547595737
1137,356,253.18476098581814
1138,233,157.13031666943914
1139,194,147.94683902645508
1140,161,149.22273039746273
1141,107,122.88710599254367
1142,72,80.23365701008188
1143,28,14.879978262928583
1144,11,29.929598170173037
1145,3,0.0
1146,0,0.0
1147,0,0.0
1148,1,0.0
1149,1,0.0
1150,3,0.0
1151,17,0.0
1152,68,0.0
1153,102,0.0
1154,130,8.705944911221296
1155,131,32.78370421546326
1156,127,46.93591561088553
1157,145,57.168850931376454
1158,153,58.29182177241954
1159,173,36.09792149365567
1160,200,46.34487410924778
1161,156,28.32125401123436
1162,120,0.9583595974782753
1163,128,0.0
1164,128,0.0
1165,94,0.0
1166,54,0.0
1167,43,0.0
1168,10,0.0
1169,10,0.0
1170,6,0.0
1171,6,0.0
1172,6,0.0
1173,5,0.0
1174,8,0.0
1175,11,0.0
1176,50,0.0
1177,80,0.0
1178,102,0.0
1179,114,0.0
1180,116,0.0
1181,148,0.0
1182,158,1.0634443170709698
1183,161,0.0
1184,150,0.49536910606204365
1185,125,0.0
1186,114,0.0
1187,121,0.0
1188,119,0.0
1189,99,0.0
1190,79,0.0
