,Actual,Predicted
572,38,62.83397469678074
573,39,64.64761096119415
574,43,65.11694210188303
575,50,82.06817932914471
576,110,152.85405136096105
577,267,301.6656570316696
578,393,435.28641206399726
579,458,509.17394963265986
580,518,542.9126924749996
581,550,558.9352018449712
582,543,558.2814405931651
583,501,526.8753925730384
584,454,464.37688851120555
585,335,329.7324189076797
586,221,219.22720460887678
587,158,157.17144395808836
588,132,119.33407393626048
589,113,96.3368063836602
590,89,76.6903427815798
591,75,66.66136666438867
592,69,57.986118146144534
593,66,51.924635372503474
594,65,54.786338445922084
595,65,64.95447916843847
596,65,60.19508733287975
597,66,62.4158794181601
598,67,61.362728366836095
599,81,73.15704143619291
600,125,135.7037804420789
601,226,276.62859191192143
602,356,406.37533696455
603,439,480.82010424329957
604,455,516.3681992051983
605,466,532.3043616395363
606,498,530.5162409706808
607,494,501.51317022563296
608,438,448.4176695692812
609,342,327.8053591079129
610,260,228.44743022590356
611,197,168.2068841875834
612,133,123.54894772833266
613,102,92.8310342955518
614,87,72.72921579211253
615,80,70.98756065298404
616,76,73.13374945911121
617,72,72.50878115185533
618,71,73.02193653462027
619,71,77.8964623903536
620,71,71.77720756378102
621,70,78.42831377451746
622,72,82.09164617342658
623,82,90.42977317122845
624,113,136.99558439545845
625,199,252.72034519001696
626,299,356.3129457373305
627,340,410.6364547692233
628,374,433.39354003730824
629,387,440.2466694835211
630,366,429.35450621745053
631,369,391.9604217708741
632,309,336.87408704551467
633,218,227.22244162927254
634,151,153.5821762364921
635,106,128.0283859485283
636,98,115.92492287828526
637,84,105.28026264391548
638,69,88.85197656284501
639,67,78.23956740176209
640,61,133.8738292916232
641,63,131.68314065791108
642,63,127.32297027558981
643,63,125.63405667391208
644,63,126.59045324518854
645,63,128.63386716052196
646,63,129.51584180862542
647,63,131.0585288392617
648,63,132.03741391519623
649,69,143.7406413264002
650,79,153.47577891362218
651,93,161.2396150351154
652,100,166.2453288569241
653,124,169.82111459368522
654,177,175.64479730432367
655,190,180.87946330422548
656,183,180.55045865756762
657,127,166.1006311199664
658,108,152.61281147504704
659,99,146.87447437111155
660,90,148.18238720936208
661,97,149.79882408468524
662,87,144.88500571821834
663,83,131.85250690153455
664,80,124.55868674036984
665,74,129.8462173293145
666,75,130.74713106210046
667,75,129.91604033633303
668,74,128.30528658628796
669,73,127.96191060874303
670,73,129.07192513502997
671,73,131.82609001434233
672,73,131.0051895225676
673,78,136.3657041329936
674,82,138.65187779492655
675,82,143.19711567489324
676,91,150.86389747265116
677,95,159.15036471266305
678,104,166.80626085318121
679,121,170.79879780991277
680,126,171.0904333625986
681,104,163.09337734666667
682,94,158.9415381880853
683,99,157.18499774642848
684,97,152.36065338492935
685,95,143.422299227365
686,91,136.39467609453848
687,94,137.68120746515436
688,96,128.63277692080433
689,92,140.4069401855013
690,91,127.34165823602483
691,90,91.08837505821047
692,1,34.358708384280156
693,2,4.609127230527397
694,4,0.0
695,6,4.525528284787669
696,45,42.94249193751446
697,173,130.53722458288593
698,270,193.959409712772
699,337,216.12696605189143
700,397,230.40712361994244
701,413,253.22074848433817
702,431,271.66199299881816
703,399,265.0867468524136
704,340,237.03858972706794
705,233,150.5096915167843
706,149,95.37724173158901
707,106,80.56054945129245
708,71,69.7715108185337
709,53,55.13541819808962
710,38,37.72988320507554
711,33,34.874679894291354
712,29,37.97890904550873
713,28,39.02855484342999
714,29,37.68267290059984
715,27,36.74722692166158
716,27,26.01228412684754
717,28,34.893017218855505
718,32,47.21621198490069
719,36,62.936757535826594
720,87,106.50305001043868
721,201,206.47761665361026
722,336,289.29772731028174
723,422,331.23015540855255
724,462,360.1488339672499
725,475,391.8769110086725
726,503,414.73677744964425
727,483,406.44431402762524
728,437,366.4526538077512
729,303,256.9282661509134
730,202,174.40195701092736
731,135,138.65514628920064
732,95,119.81696575932214
733,65,106.53013975658766
734,45,90.20694328319539
735,41,81.84138672211397
736,39,75.63396130911273
737,40,71.70932227964893
738,41,73.99119272394546
739,40,80.74134336184878
740,41,72.92904414243165
741,42,76.12797014510204
742,48,79.64876864175007
743,52,93.16111478996348
744,98,145.58268128218063
745,242,260.08664783676113
746,371,352.2448114553212
747,465,390.7866135499834
748,517,404.5304623497701
749,544,416.60197750618374
750,547,422.9340170528521
751,517,404.9780006527734
752,467,362.0893209912661
753,345,254.61355440633056
754,238,176.79068751415892
755,173,145.75356120053763
756,130,129.2330164325785
757,96,115.26555224964642
758,80,97.13784028208026
759,66,88.49508217536247
760,62,84.17662843987827
761,63,82.1974435898604
762,63,84.11598392214576
763,61,88.60699520159794
764,61,79.6274624711366
765,62,84.58882223418443
766,66,90.33868857878198
767,76,101.29059968064118
768,120,143.59252211925963
769,206,243.6993441429621
770,344,324.1269906843811
771,413,357.8892552347458
772,456,371.7399823512652
773,460,383.41734775842576
774,483,386.755722258131
775,460,367.3302557979538
776,403,330.57390715129463
777,297,237.7187558100245
778,228,176.43439641688832
779,158,155.23592491627997
780,120,138.88148688094753
781,98,120.1128791861399
782,70,99.01119020217547
783,60,91.04673918786976
784,61,87.85825649306638
785,58,81.62701388444471
786,62,76.63253643924061
787,60,78.15406303576636
788,61,74.08039023061895
789,61,87.20573179679948
790,62,93.57090273599674
791,63,89.48231396913499
792,61,102.6700585771397
793,62,169.45073782132263
794,65,222.538949714718
795,67,238.8700934205447
796,71,243.15832006979792
797,81,250.48741777032507
798,87,255.3179091459606
799,96,245.77312344723754
800,110,227.57672057825664
801,109,158.15983090226248
802,111,119.71789270602513
803,99,117.27177654993862
804,90,115.02979316191644
805,87,106.1304158621393
806,82,90.20835239046261
807,75,82.18509535313098
808,71,99.06834247299251
809,71,96.74745849348514
810,70,92.2579093358317
811,69,90.44043703836908
812,68,91.26909846679652
813,68,93.18560422885939
814,66,93.9415011071391
815,66,95.35894411060598
816,64,96.21342222385121
817,62,107.79308302077233
818,73,117.40549757580152
819,75,125.04745746227486
820,88,129.93214500385042
821,105,133.3877575490285
822,113,139.09212324180308
823,114,144.20833144638607
824,116,143.76173123592068
825,107,129.19517333601482
826,96,115.59149146603924
827,94,109.73816315687704
828,95,110.93195866896741
829,81,112.43515490403782
830,78,107.40897535981725
831,76,94.26499755405759
832,76,86.86058329422151
833,75,92.0384073142364
834,76,92.8305046301941
835,75,91.891490204524
836,76,90.17370800518191
837,76,89.72420132293281
838,76,90.7289853293499
839,76,93.37882229321856
840,76,92.45449885161484
841,75,97.71249781236483
842,75,99.89706540418408
843,73,104.34160904552826
844,75,111.90861063807928
845,82,120.09621387236199
846,94,127.65416432689766
847,103,131.54967600082594
848,104,131.7452087121965
849,106,123.65297429900573
850,100,119.40688313886689
851,92,117.55701901631474
852,82,112.64028115763092
853,81,103.61046553218519
854,78,96.4923147426561
855,70,97.68925402177481
856,70,88.55216866068577
857,72,100.23861604417597
858,73,87.08655878326486
859,73,50.74744242873592
860,0,0.0
861,1,0.0
862,2,0.0
863,3,0.0
864,5,2.186578174756719
865,6,89.70116139768132
866,12,153.04414922208187
867,15,175.13346150214412
868,18,189.33632956715604
869,24,212.07362056621955
870,30,230.43948801561027
871,41,223.78982269365738
872,51,195.66820527819868
873,39,109.06680672385883
